"/roll_ref/data_x","/roll_ref/data_y","/roll_mv/data_x","/roll_mv/data_y"
127.172142,-0.0006,25.63748693,-0.1383592443,
127.2745249,-0.0006,25.66013193,-0.1383833265,
127.377188,-0.0006,25.67890096,-0.1384359602,
127.4790101,-0.0006,25.69880795,-0.1384655646,
127.582135,-0.0006,25.71956015,-0.1385101105,
127.6838369,-0.0003,25.73981309,-0.1386651697,
127.7826021,-0.0006,25.76025605,-0.1388784513,
127.8834829,-0.0006,25.7806201,-0.1390321492,
127.985739,-0.0006,25.80204511,-0.1393851048,
128.084276,-0.0006,25.82127213,-0.1397630895,
128.1853201,-0.0006,25.84233809,-0.1401800828,
128.2859671,-0.0006,25.86212897,-0.1403808072,
128.3885272,-0.0006,25.88380504,-0.1408495704,
128.4908221,-0.0006,25.90304995,-0.1412859613,
128.591327,-0.0006,25.92364502,-0.1415177006,
128.6938381,-0.0006,25.94389915,-0.1419119491,
128.794641,-0.0006,25.9648931,-0.1423054451,
128.8985341,-0.0006,25.98502707,-0.1426483389,
128.9975731,-0.0006,26.00677299,-0.1428034108,
129.1014462,-0.0006,26.02663207,-0.143052026,
129.2036941,-0.0003,26.04804897,-0.1432814098,
129.3025479,-0.0006,26.06770515,-0.1434266034,
129.406023,-0.0006,26.08968616,-0.1435395818,
129.5079651,-0.0006,26.10887003,-0.1435917846,
129.6091151,-0.0003,26.12943697,-0.1436425919,
129.7124171,-0.0006,26.14949107,-0.1436884855,
129.818006,-0.0006,26.17017698,-0.1437107776,
129.920228,-0.0003,26.190696,-0.1437555431,
130.0217609,-0.0006,26.2111001,-0.1438380369,
130.121151,-0.0003,26.23141503,-0.1439186817,
130.2240632,-0.0006,26.25193906,-0.1440063911,
130.325933,-0.0006,26.27217698,-0.1440497783,
130.42588,-0.0003,26.292665,-0.1441490044,
130.526675,-0.0003,26.31306195,-0.1442193423,
130.6295521,-0.0006,26.3336091,-0.1442457528,
130.730113,-0.0006,26.35410404,-0.1442868569,
130.8330281,-0.0003,26.37471294,-0.1443098464,
130.9367421,-0.0006,26.39497805,-0.1443230148,
131.0376711,-0.0006,26.41556907,-0.1443007815,
131.141418,-0.0006,26.43609595,-0.1443744619,
131.2456541,-0.0003,26.45764709,-0.1444031062,
131.3492,-0.0006,26.47694612,-0.1444618098,
131.450712,-0.0003,26.49747109,-0.1444931753,
131.5518889,-0.0003,26.51800394,-0.1445798741,
131.6523831,-0.0006,26.53848815,-0.144688681,
131.7548699,-0.0006,26.55903792,-0.1448085695,
131.8602211,-0.0003,26.57973313,-0.1448665118,
131.9600019,-0.0006,26.59995508,-0.1449940769,
132.0630481,-0.0006,26.62067509,-0.145116298,
132.1646671,-0.0006,26.64156699,-0.145185371,
132.2660251,-0.0003,26.66159415,-0.1453189771,
132.368067,-0.0006,26.68221211,-0.1454504186,
132.4698281,-0.0003,26.70268297,-0.1455773121,
132.569768,-0.0006,26.72409201,-0.1456393694,
132.672184,-0.0003,26.74368811,-0.1457496285,
132.7726061,-0.0006,26.76427412,-0.1458527514,
 , ,26.78485513,-0.1459426697,
 , ,26.80542111,-0.1459873392,
 , ,26.82570815,-0.1460641886,
 , ,26.84647608,-0.1461316288,
 , ,26.86678696,-0.1461625076,
 , ,26.88784099,-0.1462172918,
 , ,26.90774202,-0.1462660415,
 , ,26.9292841,-0.1463062189,
 , ,26.94868207,-0.1463251104,
 , ,26.97141504,-0.1463598361,
 , ,26.98983407,-0.1463927578,
 , ,27.01009297,-0.1464078889,
 , ,27.03057504,-0.1464368417,
 , ,27.05113792,-0.146463721,
 , ,27.07152796,-0.146491179,
 , ,27.092067,-0.146504002,
 , ,27.11306405,-0.1465297002,
 , ,27.13351202,-0.1465516079,
 , ,27.15382695,-0.146560355,
 , ,27.17540407,-0.1465786638,
 , ,27.19497204,-0.1465947114,
 , ,27.21758699,-0.1466019927,
 , ,27.23603702,-0.1466153651,
 , ,27.25634098,-0.1466304148,
 , ,27.27684712,-0.1466486625,
 , ,27.297997,-0.1466579487,
 , ,27.31791997,-0.1466770503,
 , ,27.33904815,-0.1466965763,
 , ,27.35890293,-0.1467163255,
 , ,27.37932515,-0.1467261112,
 , ,27.39973211,-0.1467440946,
 , ,27.42036796,-0.146761249,
 , ,27.44350815,-0.1467718248,
 , ,27.46143913,-0.1467927028,
 , ,27.48398209,-0.146811911,
 , ,27.502496,-0.1468297072,
 , ,27.52472115,-0.1468374873,
 , ,27.54347706,-0.146851227,
 , ,27.56461906,-0.146862992,
 , ,27.58449602,-0.1468686193,
 , ,27.60507298,-0.1468777757,
 , ,27.6256361,-0.1468971259,
 , ,27.64955497,-0.1469009402,
 , ,27.66654015,-0.1469064609,
 , ,27.68751097,-0.1469197073,
 , ,27.707443,-0.1469356355,
 , ,27.72810698,-0.1469430733,
 , ,27.74825597,-0.1469579937,
 , ,27.7694931,-0.146972716,
 , ,27.78915,-0.1469848303,
 , ,27.80954194,-0.1469889565,
 , ,27.83019114,-0.1469972003,
 , ,27.85043216,-0.1470064851,
 , ,27.87081599,-0.1470091134,
 , ,27.89149714,-0.1470145533,
 , ,27.91212201,-0.147017764,
 , ,27.93249106,-0.147021111,
 , ,27.95282292,-0.1470229129,
 , ,27.97354007,-0.1470262076,
 , ,27.99398303,-0.1470297848,
 , ,28.01448393,-0.1470236805,
 , ,28.03486609,-0.1470423275,
 , ,28.0563271,-0.1470611737,
 , ,28.07566714,-0.1470855349,
 , ,28.09771514,-0.1471023998,
 , ,28.11695695,-0.147157943,
 , ,28.13725805,-0.1472226581,
 , ,28.15794706,-0.1472610728,
 , ,28.17933393,-0.1473422566,
 , ,28.19901109,-0.1474400944,
 , ,28.21914196,-0.1474887731,
 , ,28.24014807,-0.1476045071,
 , ,28.26024795,-0.147733282,
 , ,28.28211403,-0.1478820664,
 , ,28.30108905,-0.1479609331,
 , ,28.32377505,-0.1481427634,
 , ,28.34225798,-0.1483521487,
 , ,28.3635211,-0.1485705474,
 , ,28.38312197,-0.1488206867,
 , ,28.40380406,-0.1489636571,
 , ,28.42410302,-0.1492710656,
 , ,28.44462395,-0.1496141365,
 , ,28.46518207,-0.149780033,
 , ,28.48597407,-0.1501951204,
 , ,28.50617695,-0.150629256,
 , ,28.52836013,-0.1508615364,
 , ,28.54725695,-0.1513317399,
 , ,28.56865597,-0.1518346219,
 , ,28.58851814,-0.1522979282,
 , ,28.608711,-0.1525492438,
 , ,28.62918496,-0.1530913214,
 , ,28.65033293,-0.1536020682,
 , ,28.67027998,-0.1538810026,
 , ,28.69109893,-0.1544220863,
 , ,28.71143007,-0.154947902,
 , ,28.73185611,-0.1552166196,
 , ,28.75226307,-0.1557320558,
 , ,28.77291298,-0.1561960671,
 , ,28.79330802,-0.1566088542,
 , ,28.8135581,-0.1569561176,
 , ,28.83435392,-0.1571095016,
 , ,28.85451102,-0.1573582982,
 , ,28.87502003,-0.157551413,
 , ,28.89600396,-0.1576215106,
 , ,28.91645813,-0.1577280378,
 , ,28.93714595,-0.1577924683,
 , ,28.95765996,-0.157815216,
 , ,28.97809696,-0.1578472379,
 , ,28.99871302,-0.1578782196,
 , ,29.01967597,-0.157916033,
 , ,29.03986907,-0.1579427276,
 , ,29.06036711,-0.1580037206,
 , ,29.08073997,-0.1580405605,
 , ,29.10138106,-0.1580857724,
 , ,29.12249398,-0.1581689515,
 , ,29.14248896,-0.1582213634,
 , ,29.16297293,-0.1582446525,
 , ,29.18338013,-0.1582536654,
 , ,29.20443606,-0.1582650644,
 , ,29.22439408,-0.1582367801,
 , ,29.24540806,-0.15823102,
 , ,29.26564598,-0.1582009804,
 , ,29.28652501,-0.1581643673,
 , ,29.30645609,-0.1581159583,
 , ,29.32728696,-0.1581161679,
 , ,29.34757113,-0.1581056979,
 , ,29.36856103,-0.1581109272,
 , ,29.38844514,-0.1580871653,
 , ,29.40949202,-0.1580826382,
 , ,29.429286,-0.1580237433,
 , ,29.4500041,-0.1580078789,
 , ,29.47028494,-0.1579293257,
 , ,29.49076509,-0.1578082218,
 , ,29.51131916,-0.1577022738,
 , ,29.53188515,-0.1575734362,
 , ,29.55265594,-0.1571813222,
 , ,29.57286811,-0.1566941293,
 , ,29.59325194,-0.1563571171,
 , ,29.61391497,-0.1554240439,
 , ,29.63426304,-0.1541775755,
 , ,29.65677094,-0.1525474241,
 , ,29.675457,-0.1515206591,
 , ,29.69710803,-0.1491308675,
 , ,29.71618104,-0.1462403328,
 , ,29.73673201,-0.1427176777,
 , ,29.75744104,-0.1407093949,
 , ,29.77775502,-0.1364587218,
 , ,29.79840994,-0.1317235053,
 , ,29.81902909,-0.1291470114,
 , ,29.83950615,-0.1236219595,
 , ,29.86008406,-0.1177076041,
 , ,29.88153911,-0.1113491085,
 , ,29.90098,-0.1080544414,
 , ,29.92153406,-0.101340316,
 , ,29.94187999,-0.09441023754,
 , ,29.96354198,-0.0909105299,
 , ,29.98277712,-0.08408628857,
 , ,30.00491309,-0.07749594284,
 , ,30.02390909,-0.07432193562,
 , ,30.04454112,-0.06836319443,
 , ,30.06470704,-0.06299667444,
 , ,30.08635116,-0.05824835495,
 , ,30.10568309,-0.05418079177,
 , ,30.12739897,-0.05243321058,
 , ,30.14683008,-0.0494462926,
 , ,30.16873503,-0.04717397977,
 , ,30.18827009,-0.04626834949,
 , ,30.20844913,-0.04492000587,
 , ,30.229105,-0.04404205475,
 , ,30.25020409,-0.04382103512,
 , ,30.27009201,-0.04358622556,
 , ,30.29059315,-0.04366316747,
 , ,30.31114197,-0.04389432437,
 , ,30.331496,-0.04403389126,
 , ,30.35189009,-0.04430456266,
 , ,30.37238812,-0.04459568687,
 , ,30.39284706,-0.04467856171,
 , ,30.413378,-0.04479616929,
 , ,30.43390703,-0.04470590623,
 , ,30.4544611,-0.04448692871,
 , ,30.47490406,-0.04430304167,
 , ,30.4973681,-0.04384218535,
 , ,30.51595497,-0.04323148055,
 , ,30.53799915,-0.04289483232,
 , ,30.55684996,-0.04208726975,
 , ,30.57738209,-0.04120885358,
 , ,30.59774804,-0.04019504162,
 , ,30.6185801,-0.03919071173,
 , ,30.63886595,-0.03863939128,
 , ,30.65908504,-0.03754152339,
 , ,30.67973709,-0.03640831072,
 , ,30.70024896,-0.03586656615,
 , ,30.72366309,-0.03476649073,
 , ,30.74114799,-0.03366825011,
 , ,30.76209402,-0.03314975152,
 , ,30.78236914,-0.03214844601,
 , ,30.80414414,-0.0312461936,
 , ,30.82300496,-0.03083033284,
 , ,30.84377193,-0.03009465731,
 , ,30.86388111,-0.02945427827,
 , ,30.88474107,-0.02920667513,
 , ,30.904814,-0.0287497696,
 , ,30.92554903,-0.028424865,
 , ,30.94591808,-0.02812434266,
 , ,30.96692395,-0.028017453,
 , ,30.98681593,-0.02779676795,
 , ,31.00761795,-0.02757058838,
 , ,31.02761793,-0.02745586845,
 , ,31.04844999,-0.02725735676,
 , ,31.06853414,-0.02700600578,
 , ,31.08919811,-0.02687326234,
 , ,31.10974002,-0.02655583055,
 , ,31.13024306,-0.02624039268,
 , ,31.150388,-0.02605945467,
 , ,31.17120409,-0.02568852754,
 , ,31.19143701,-0.02548765743,
 , ,31.21200299,-0.02506967084,
 , ,31.23238397,-0.02464116586,
 , ,31.25280213,-0.02442967849,
 , ,31.27323699,-0.02399957354,
 , ,31.29576707,-0.02357308965,
 , ,31.31456804,-0.02335733552,
 , ,31.33480096,-0.02291481061,
 , ,31.35545993,-0.02249450942,
 , ,31.37596202,-0.02228650285,
 , ,31.39643502,-0.02187415698,
 , ,31.41874695,-0.02147580812,
 , ,31.43748093,-0.0210851246,
 , ,31.45798206,-0.0208976704,
 , ,31.47875714,-0.02053206903,
 , ,31.49886203,-0.02018122738,
 , ,31.51946592,-0.0200114199,
 , ,31.53984809,-0.01968292326,
 , ,31.5603931,-0.0193785462,
 , ,31.58064413,-0.01906523277,
 , ,31.60202003,-0.01893342606,
 , ,31.62183213,-0.0186109399,
 , ,31.64435005,-0.01826871117,
 , ,31.66276312,-0.01810118828,
 , ,31.68371296,-0.01772997352,
 , ,31.70369315,-0.01731996703,
 , ,31.72437906,-0.01687322619,
 , ,31.74471998,-0.01663262472,
 , ,31.76527596,-0.01612465591,
 , ,31.78539705,-0.01557358811,
 , ,31.80750394,-0.01528942931,
 , ,31.82644796,-0.01468949477,
 , ,31.847229,-0.01407774884,
 , ,31.86738014,-0.01375047997,
 , ,31.88845801,-0.01308867197,
 , ,31.90864897,-0.01238606239,
 , ,31.928864,-0.01169010058,
 , ,31.94938707,-0.01097806094,
 , ,31.97011495,-0.01063930752,
 , ,31.99046803,-0.009956043648,
 , ,32.01100302,-0.009292670798,
 , ,32.03127003,-0.008628868663,
 , ,32.05168605,-0.008318538693,
 , ,32.07218695,-0.007692141078,
 , ,32.09274006,-0.007134883994,
 , ,32.11322808,-0.006610133319,
 , ,32.13354301,-0.006380589303,
 , ,32.15410805,-0.005951848955,
 , ,32.17464304,-0.005575318647,
 , ,32.19492006,-0.005402145798,
 , ,32.21555209,-0.005113074195,
 , ,32.23593497,-0.004877048867,
 , ,32.25717902,-0.004796520771,
 , ,32.27701998,-0.004663323689,
 , ,32.29789114,-0.00456000232,
 , ,32.31831908,-0.004473830195,
 , ,32.34034395,-0.004435047726,
 , ,32.35934806,-0.004375065179,
 , ,32.37975502,-0.004314390856,
 , ,32.40019703,-0.004229799273,
 , ,32.42080903,-0.004189274528,
 , ,32.44194508,-0.004094780943,
 , ,32.46213102,-0.004007934015,
 , ,32.48367214,-0.003935058846,
 , ,32.50304508,-0.003883514246,
 , ,32.52422905,-0.003866318267,
 , ,32.54382205,-0.003860014583,
 , ,32.56470394,-0.003844512989,
 , ,32.58457398,-0.003858475443,
 , ,32.60522199,-0.003852065106,
 , ,32.62545896,-0.003847825885,
 , ,32.64706302,-0.003833992035,
 , ,32.66691995,-0.003793084961,
 , ,32.68814898,-0.003734330867,
 , ,32.707829,-0.003675516493,
 , ,32.72995996,-0.003640153706,
 , ,32.74895406,-0.003526080465,
 , ,32.7692821,-0.00341716004,
 , ,32.78962612,-0.003294057804,
 , ,32.810776,-0.003223260256,
 , ,32.83081913,-0.003065546614,
 , ,32.8513751,-0.002869880699,
 , ,32.87179899,-0.002659395003,
 , ,32.8921411,-0.002562571552,
 , ,32.91284513,-0.002338164017,
 , ,32.93329906,-0.002028311442,
 , ,32.95407701,-0.001904451947,
 , ,32.97438407,-0.001572096405,
 , ,32.99531698,-0.001206772779,
 , ,33.01643205,-0.001023956093,
 , ,33.03634095,-0.0006476722056,
 , ,33.05722594,-0.000281173747,
 , ,33.07732511,-9.46072263e-05,
 , ,33.09801698,0.0002567941081,
 , ,33.11856604,0.0005983579648,
 , ,33.13937807,0.0009262833397,
 , ,33.16016912,0.001248080357,
 , ,33.18038106,0.001373962636,
 , ,33.20195103,0.001626955756,
 , ,33.22125602,0.001726976709,
 , ,33.24338198,0.001905948269,
 , ,33.26217008,0.002035786543,
 , ,33.284446,0.002150954687,
 , ,33.30311894,0.002191142489,
 , ,33.32386994,0.002267889601,
 , ,33.34400296,0.002322787291,
 , ,33.36447811,0.002407669685,
 , ,33.38500595,0.002449966106,
 , ,33.40589213,0.002607092411,
 , ,33.42613912,0.002828053043,
 , ,33.44756103,0.00295717176,
 , ,33.46710014,0.003270045355,
 , ,33.48896503,0.003636325594,
 , ,33.50803304,0.003808134504,
 , ,33.52870011,0.004302898789,
 , ,33.54922509,0.004917618878,
 , ,33.56983399,0.005279292592,
 , ,33.59022713,0.006128629696,
 , ,33.61068416,0.00711927092,
 , ,33.63105011,0.007644583703,
 , ,33.65185714,0.008797003926,
 , ,33.672122,0.01004102159,
 , ,33.69264007,0.01071359995,
 , ,33.71301603,0.01209385233,
 , ,33.73341012,0.0135875391,
 , ,33.75391793,0.01440395072,
 , ,33.77464294,0.01607135644,
 , ,33.79510093,0.01781532405,
 , ,33.81685805,0.01957478627,
 , ,33.83595204,0.02128432134,
 , ,33.85743594,0.02211993562,
 , ,33.87709093,0.02383220627,
 , ,33.89833593,0.02547674801,
 , ,33.91817808,0.02711896371,
 , ,33.93865705,0.02791222912,
 , ,33.96001816,0.02937383819,
 , ,33.98028302,0.03078199165,
 , ,34.00070715,0.03204170887,
 , ,34.02132106,0.03264067605,
 , ,34.04328299,0.03375399171,
 , ,34.06192613,0.03472922648,
 , ,34.08403993,0.03556235907,
 , ,34.10301208,0.03595097872,
 , ,34.12416005,0.03658153578,
 , ,34.14387894,0.03713051465,
 , ,34.16479301,0.03736697573,
 , ,34.18467808,0.03778063996,
 , ,34.20551705,0.03795503633,
 , ,34.22588611,0.03826623132,
 , ,34.24867296,0.038507824,
 , ,34.26731896,0.03868375346,
 , ,34.28820801,0.03887525353,
 , ,34.308321,0.03897657047,
 , ,34.32949305,0.0392052437,
 , ,34.34927607,0.03941648498,
 , ,34.37155509,0.03954715359,
 , ,34.39026213,0.03984977472,
 , ,34.41067314,0.04020582498,
 , ,34.43124509,0.04039226423,
 , ,34.451581,0.04081109823,
 , ,34.47223902,0.04124497487,
 , ,34.49273205,0.04172351653,
 , ,34.51297593,0.04196374665,
 , ,34.53327608,0.0424717031,
 , ,34.55393004,0.04299450379,
 , ,34.57416606,0.04326199035,
 , ,34.59475708,0.0438133582,
 , ,34.61571693,0.04439002923,
 , ,34.635782,0.04496694381,
 , ,34.65759015,0.04526938483,
 , ,34.67728806,0.04586084384,
 , ,34.6989181,0.046453945,
 , ,34.71843314,0.04705790153,
 , ,34.73976994,0.04736412961,
 , ,34.75963211,0.04797781323,
 , ,34.77982903,0.04858088798,
 , ,34.80047894,0.04922261463,
 , ,34.82097411,0.04952761532,
 , ,34.84122705,0.05018799742,
 , ,34.86177301,0.05084021403,
 , ,34.88421202,0.05117165943,
 , ,34.90294504,0.0518462638,
 , ,34.92606306,0.05253553456,
 , ,34.94452,0.05322799412,
 , ,34.96581793,0.05356577853,
 , ,34.98488593,0.05423750203,
 , ,35.00686502,0.0549500703,
 , ,35.02578115,0.05529952742,
 , ,35.0477891,0.05603888894,
 , ,35.06682396,0.05678144787,
 , ,35.08771706,0.05716076183,
 , ,35.10758615,0.05793624504,
 , ,35.12818694,0.05869920856,
 , ,35.14838409,0.05911351121,
 , ,35.16912794,0.05990198811,
 , ,35.18916297,0.06070798639,
 , ,35.20990705,0.06111484024,
 , ,35.23025513,0.06187210883,
 , ,35.25058293,0.06262828586,
 , ,35.27124715,0.06336960936,
 , ,35.29159403,0.06375455255,
 , ,35.3120451,0.06446936418,
 , ,35.33250213,0.06514215637,
 , ,35.35290003,0.06574705595,
 , ,35.37346005,0.06603022981,
 , ,35.39414215,0.0665188672,
 , ,35.41646695,0.06696703458,
 , ,35.43509698,0.06732756591,
 , ,35.45567703,0.06749327656,
 , ,35.47597408,0.06777084053,
 , ,35.49788213,0.06799418177,
 , ,35.51718116,0.06817728349,
 , ,35.53798199,0.068272516,
 , ,35.55820704,0.06837930639,
 , ,35.57939506,0.06849317499,
 , ,35.59924603,0.06860040969,
 , ,35.61985111,0.06875315833,
 , ,35.64019895,0.06881537909,
 , ,35.66047597,0.06896203723,
 , ,35.68196511,0.06914091366,
 , ,35.70133615,0.06932737275,
 , ,35.72364807,0.06943344185,
 , ,35.74233699,0.0696407543,
 , ,35.76462507,0.06984468283,
 , ,35.78328609,0.06996435879,
 , ,35.8041141,0.07020061862,
 , ,35.82420015,0.07044121268,
 , ,35.84501004,0.07067853514,
 , ,35.8654201,0.07089778824,
 , ,35.88609314,0.07100633943,
 , ,35.90666199,0.07121290383,
 , ,35.92965794,0.0714156851,
 , ,35.94775605,0.07159470348,
 , ,35.96866608,0.07168942238,
 , ,35.98865104,0.0718553131,
 , ,36.00928998,0.07209310505,
 , ,36.02938414,0.07219002759,
 , ,36.0500021,0.07242290232,
 , ,36.07020903,0.07272494389,
 , ,36.09060693,0.07307931682,
 , ,36.111022,0.07326264218,
 , ,36.13172412,0.0736702033,
 , ,36.15201306,0.07417018354,
 , ,36.17234802,0.07468378455,
 , ,36.19290996,0.07496957401,
 , ,36.21345711,0.07554925131,
 , ,36.23356199,0.0761476127,
 , ,36.25418806,0.07674112284,
 , ,36.27447796,0.0770638558,
 , ,36.29513311,0.07766290996,
 , ,36.31534195,0.07829789254,
 , ,36.33607793,0.07860532641,
 , ,36.35627007,0.07920593611,
 , ,36.37670493,0.07975946418,
 , ,36.39728904,0.0802541465,
 , ,36.41799092,0.08047597919,
 , ,36.43802905,0.08087476916,
 , ,36.45924902,0.08102731475,
 , ,36.47930193,0.0813812178,
 , ,36.49927902,0.08165863034,
 , ,36.52019596,0.0819546557,
 , ,36.54021215,0.08225974683,
 , ,36.56115413,0.08242539163,
 , ,36.58123302,0.08276624309,
 , ,36.60230899,0.08314207497,
 , ,36.62257814,0.08332687365,
 , ,36.64331913,0.08373254908,
 , ,36.66312814,0.08415077636,
 , ,36.68443513,0.08436902621,
 , ,36.70409298,0.08485581308,
 , ,36.72513103,0.08511184003,
 , ,36.74519801,0.08563256848,
 , ,36.76741004,0.08615599644,
 , ,36.786268,0.08641960312,
 , ,36.80817604,0.08694059824,
 , ,36.82714105,0.08745187058,
 , ,36.84914613,0.0879633182,
 , ,36.86810398,0.08820733164,
 , ,36.88890004,0.08868769968,
 , ,36.90920115,0.08916572852,
 , ,36.93011093,0.08942419326,
 , ,36.94991398,0.08988308518,
 , ,36.97038198,0.09033515653,
 , ,36.99101806,0.09079011581,
 , ,37.01142693,0.09102549301,
 , ,37.0317781,0.09152079804,
 , ,37.05240393,0.09200477353,
 , ,37.07268095,0.09225698264,
 , ,37.09314203,0.09275402454,
 , ,37.11392903,0.09325812224,
 , ,37.13431907,0.09376148395,
 , ,37.15482998,0.09401667055,
 , ,37.17557406,0.09452936106,
 , ,37.19601512,0.09504949769,
 , ,37.21645594,0.09531170849,
 , ,37.2369101,0.09584941224,
 , ,37.25763702,0.09640280095,
 , ,37.27818012,0.09669289682,
 , ,37.30049396,0.09727754063,
 , ,37.31904101,0.09787790765,
 , ,37.33930612,0.09820404237,
 , ,37.36012506,0.0988317919,
 , ,37.38061714,0.09954638165,
 , ,37.40118098,0.1002224785,
 , ,37.42176914,0.1009332469,
 , ,37.44212914,0.1013007094,
 , ,37.46280503,0.1021115012,
 , ,37.48344898,0.1025264369,
 , ,37.50361609,0.1033932869,
 , ,37.52445292,0.1042669446,
 , ,37.54429412,0.105131957,
 , ,37.56495214,0.1055471492,
 , ,37.58551502,0.10637971,
 , ,37.60612893,0.1072077233,
 , ,37.62626815,0.1080020967,
 , ,37.648628,0.108409072,
 , ,37.66720009,0.1091742283,
 , ,37.68838811,0.1098858439,
 , ,37.70837808,0.110581312,
 , ,37.72916412,0.1109048278,
 , ,37.74945498,0.1115081095,
 , ,37.76976013,0.1120434965,
 , ,37.79027796,0.1123022153,
 , ,37.81069207,0.1126997008,
 , ,37.83095813,0.1130376825,
 , ,37.85153103,0.1131421568,
 , ,37.87213707,0.1133466079,
 , ,37.89262605,0.1134813231,
 , ,37.91331601,0.1135880742,
 , ,37.93383503,0.1136285039,
 , ,37.9542141,0.1137004404,
 , ,37.97547793,0.1137996788,
 , ,37.994802,0.1138517834,
 , ,38.01547408,0.1139575651,
 , ,38.03600693,0.1140643528,
 , ,38.05673909,0.114188792,
 , ,38.0767231,0.1142563008,
 , ,38.09773612,0.114402828,
 , ,38.11774111,0.1145510502,
 , ,38.13854098,0.1145663434,
 , ,38.15866113,0.1147093043,
 , ,38.17897296,0.1148133887,
 , ,38.19977999,0.1148780164,
 , ,38.21988511,0.1150074817,
 , ,38.24054313,0.1151215178,
 , ,38.26096606,0.1152120011,
 , ,38.28238797,0.1152525338,
 , ,38.30246902,0.1153144202,
 , ,38.32385898,0.1153457793,
 , ,38.34338999,0.1153552367,
 , ,38.36495805,0.1153562965,
 , ,38.38456202,0.1153554168,
 , ,38.40938616,0.1153546364,
 , ,38.425385,0.1153591428,
 , ,38.44858408,0.1153804701,
 , ,38.46657896,0.1153814764,
 , ,38.48729706,0.1154162197,
 , ,38.50763702,0.1154281363,
 , ,38.52815294,0.1154504194,
 , ,38.54855514,0.1154629464,
 , ,38.56928015,0.1154624444,
 , ,38.58946514,0.1154579214,
 , ,38.61093593,0.1154427044,
 , ,38.63048315,0.1154318277,
 , ,38.65066099,0.1153830618,
 , ,38.67141294,0.115315062,
 , ,38.69173193,0.1153091726,
 , ,38.71205211,0.1152627637,
 , ,38.73244095,0.1152348615,
 , ,38.75283194,0.115189602,
 , ,38.77334905,0.1150999994,
 , ,38.79368305,0.1150407223,
 , ,38.81560016,0.1150084415,
 , ,38.83469009,0.1150186498,
 , ,38.8563571,0.1149620109,
 , ,38.87561607,0.1149245883,
 , ,38.89690709,0.1148772693,
 , ,38.91643095,0.1148386879,
 , ,38.93799615,0.1147728128,
 , ,38.957968,0.1147340667,
 , ,38.97818398,0.1147094829,
 , ,38.99913502,0.1146611605,
 , ,39.02060604,0.1146884987,
 , ,39.04152894,0.1146579413,
 , ,39.06013298,0.1146454285,
 , ,39.081007,0.1146781334,
 , ,39.10144806,0.1146478098,
 , ,39.12438607,0.1146068018,
 , ,39.14221501,0.1146374553,
 , ,39.16286302,0.1145614441,
 , ,39.1830771,0.1145080368,
 , ,39.20432496,0.1144836067,
 , ,39.22396612,0.1143735809,
 , ,39.24501014,0.1142664282,
 , ,39.26501608,0.1141391912,
 , ,39.28592205,0.114077382,
 , ,39.30600905,0.1139648204,
 , ,39.32974315,0.1138680893,
 , ,39.34716511,0.1138149377,
 , ,39.36793113,0.1138106489,
 , ,39.38847709,0.1138067541,
 , ,39.4091661,0.1138701817,
 , ,39.42942214,0.113875049,
 , ,39.4500351,0.1139047303,
 , ,39.47047997,0.1138866347,
 , ,39.49084711,0.113850795,
 , ,39.51129913,0.1138057175,
 , ,39.53176212,0.1137152064,
 , ,39.55237103,0.1135875125,
 , ,39.57278299,0.1134674822,
 , ,39.59347105,0.1133357918,
 , ,39.61400199,0.1132710921,
 , ,39.63438702,0.1132124774,
 , ,39.65660596,0.1131362002,
 , ,39.67549014,0.113087476,
 , ,39.69704199,0.1130779012,
 , ,39.71679902,0.1130583259,
 , ,39.73707008,0.1130651047,
 , ,39.75772214,0.1130451156,
 , ,39.77947211,0.1130492093,
 , ,39.79869294,0.1130412972,
 , ,39.8192451,0.1130238446,
 , ,39.83991194,0.1129922483,
 , ,39.86014199,0.1129769889,
 , ,39.88147593,0.1129303374,
 , ,39.90121102,0.112895281,
 , ,39.92218304,0.1128795259,
 , ,39.94221306,0.1128638868,
 , ,39.96457696,0.1128656303,
 , ,39.98309994,0.11288496,
 , ,40.00363994,0.1129194375,
 , ,40.02421999,0.1129486901,
 , ,40.04488301,0.1129678414,
 , ,40.06512594,0.1129995936,
 , ,40.08563113,0.1129301387,
 , ,40.10612202,0.1128908648,
 , ,40.12769794,0.1127996412,
 , ,40.14699411,0.1126530658,
 , ,40.16885805,0.1125089656,
 , ,40.18799305,0.1124175404,
 , ,40.20962811,0.1122124437,
 , ,40.22930694,0.111928207,
 , ,40.24962711,0.1116156064,
 , ,40.27015114,0.1114289529,
 , ,40.29119396,0.1110385154,
 , ,40.31102705,0.1106015184,
 , ,40.33152413,0.1100906198,
 , ,40.3519311,0.1094789345,
 , ,40.37263894,0.108714937,
 , ,40.39284301,0.1082396669,
 , ,40.41370416,0.1071439929,
 , ,40.43419099,0.1058535901,
 , ,40.45461512,0.1050924303,
 , ,40.47497702,0.103372672,
 , ,40.49519801,0.1013272559,
 , ,40.51569605,0.1002304566,
 , ,40.53719997,0.09773760331,
 , ,40.55695415,0.09498056796,
 , ,40.57897401,0.09348165789,
 , ,40.59809995,0.09028291153,
 , ,40.61842108,0.08693608375,
 , ,40.639467,0.08347967335,
 , ,40.65924907,0.08000298935,
 , ,40.68001103,0.07828375486,
