"/roll_ref/data_x","/roll_ref/data_y","/roll_mv/data_x","/roll_mv/data_y"
159.570266,-0.09439726013,161.9435339,-0.1019661038,
159.5837519,-0.09670967669,161.96381,-0.1002671123,
159.6102109,-0.09898341068,161.9842911,-0.09680453033,
159.623472,-0.1012175526,162.004986,-0.09326409852,
159.650367,-0.1034112089,162.0252349,-0.09146487912,
159.6637311,-0.1055635021,162.045876,-0.08784673219,
159.6907179,-0.1076735712,162.066138,-0.08417968089,
159.704216,-0.1097405724,162.0880449,-0.08044250947,
159.7306869,-0.1117636788,162.1068881,-0.078586713,
159.7442541,-0.1137420813,162.1275949,-0.07484906552,
159.768487,-0.1156749884,162.148031,-0.07112471844,
159.7837889,-0.117561627,162.169215,-0.06922531018,
159.8088911,-0.1194012426,162.1889751,-0.06544861883,
159.8242271,-0.1211930993,162.2098241,-0.06171084937,
159.8485329,-0.1229364803,162.2296331,-0.05799503871,
159.863755,-0.1246306884,162.2500441,-0.0561312843,
159.888808,-0.1262750459,162.2707119,-0.05261157884,
159.904094,-0.1278688951,162.2914219,-0.04913855365,
159.9289,-0.1294115984,162.312983,-0.04576687409,
159.9442351,-0.1309025387,162.331928,-0.04409452786,
159.970576,-0.1323411199,162.3539059,-0.04087675848,
159.983876,-0.1337267663,162.372788,-0.03929108874,
160.0116739,-0.1350589238,162.393692,-0.03615625944,
160.0240419,-0.1363370595,162.4138961,-0.03317766176,
160.0504301,-0.1375606623,162.4343131,-0.030389402,
160.063658,-0.1387292426,162.4545641,-0.02766646214,
160.089396,-0.139842333,162.4752159,-0.02638121198,
160.1035941,-0.1408994884,162.49563,-0.02384750929,
160.130856,-0.1419002859,162.5159769,-0.02139562262,
160.1440661,-0.1428443251,162.5362511,-0.02021046968,
160.1686339,-0.1437312285,162.5607989,-0.01780865637,
160.1838851,-0.1445606414,162.5776451,-0.01547860866,
160.210063,-0.1453322319,162.6004679,-0.01316239695,
160.2233779,-0.1460456914,162.6183331,-0.01193931526,
160.24967,-0.1467007347,162.6400571,-0.009614691075,
160.2643731,-0.1472970996,162.659528,-0.007165335794,
160.289896,-0.1478345476,162.6818061,-0.005859117445,
160.3042929,-0.1483128638,162.700592,-0.003217054984,
160.3298481,-0.1487318568,162.721278,-0.0004363640064,
160.3441479,-0.149091359,162.741704,0.0009776645752,
160.3690929,-0.1493912267,162.7619081,0.003973028109,
160.38343,-0.1496313399,162.7824481,0.007110402196,
160.4091251,-0.1498116025,162.8027551,0.01028939508,
160.4234569,-0.1499319425,162.8234849,0.01193862339,
160.4485669,-0.1499923117,162.843842,0.01538096787,
160.4639411,-0.149992686,162.8643551,0.01901288122,
160.4911871,-0.1499330653,162.8846891,0.02279802604,
160.503438,-0.1498134733,162.9051089,0.02472949574,
160.5313261,-0.1496339579,162.9257491,0.02867175176,
160.5436039,-0.1493945909,162.946265,0.03274558139,
160.570256,-0.1490954681,162.9669149,0.03685431696,
160.583492,-0.148736709,162.9869721,0.03898145572,
160.6102719,-0.1483184573,163.0088871,0.04309005224,
160.62358,-0.1478408802,163.0281529,0.04714249244,
160.649986,-0.1473041687,163.0501211,0.05111257392,
160.663363,-0.1467085375,163.069195,0.05505584181,
160.6897111,-0.1460542248,163.089314,0.05702945367,
160.704005,-0.1453414924,163.109885,0.06074547386,
160.7294409,-0.1445706253,163.1303411,0.06434561025,
160.743819,-0.1437419319,163.1530831,0.06777216314,
160.7717481,-0.1428557436,163.1712179,0.07099308397,
160.7841499,-0.141912415,163.1933379,0.07251652398,
160.809083,-0.1409123233,163.2120459,0.07533062751,
160.823318,-0.1398558685,163.2335179,0.07789683823,
160.8501289,-0.1387434732,163.252861,0.08017915191,
160.8640449,-0.1375755824,163.273442,0.08120617004,
160.891331,-0.1363526632,163.2938321,0.08313373521,
160.9035821,-0.1350752048,163.3146811,0.08487147867,
160.9306641,-0.1337437181,163.3346379,0.08643095018,
160.9439149,-0.1323587357,163.355253,0.0877847979,
160.9711499,-0.1309208115,163.3754661,0.08840151738,
160.9834599,-0.1294305208,163.396486,0.08956574477,
161.009594,-0.1278884596,163.416369,0.09073246049,
161.0238531,-0.1262952447,163.4370329,0.09185305968,
161.051296,-0.1246515134,163.457345,0.09240426259,
161.0635171,-0.1229579231,163.4796121,0.09353748431,
161.0892861,-0.1212151513,163.4982941,0.09476936488,
161.1036,-0.1194238951,163.5203021,0.09610252119,
161.1309631,-0.1175848709,163.539223,0.09678838956,
161.1443169,-0.1156988143,163.5613251,0.09824222187,
161.1694961,-0.1137664798,163.5800741,0.09985140345,
161.1837909,-0.1117886401,163.601105,0.100678726,
161.2121799,-0.1097660865,163.6209719,0.1023903979,
161.2235229,-0.107699628,163.64168,0.1041791943,
161.2517431,-0.105590091,163.6619439,0.1060369568,
161.264081,-0.1034383194,163.6826191,0.1079208328,
161.292424,-0.1012451738,163.7027731,0.1088568016,
161.3038571,-0.09901153154,163.724416,0.1107933492,
161.3305809,-0.09673828597,163.7443359,0.1127849995,
161.3439651,-0.09442634638,163.764298,0.1137512941,
161.374419,-0.0920766375,163.784718,0.1156682856,
161.3837481,-0.0896900992,163.8052101,0.1175156306,
161.411396,-0.08726768605,163.8256509,0.1192778556,
161.423754,-0.08481036699,163.8471279,0.120960675,
161.450233,-0.08231912492,163.866436,0.1217770716,
161.4634631,-0.07979495629,163.8873091,0.1232882473,
161.4893351,-0.07723887075,163.9072869,0.1247214098,
161.5036719,-0.07465189068,163.9287479,0.125344299,
161.5309091,-0.07203505086,163.948725,0.1265317695,
161.5442009,-0.06938939797,163.969362,0.1275471048,
161.5694261,-0.06671599025,163.98984,0.128407182,
161.5838261,-0.06401589703,164.01015,0.1287492216,
161.6087949,-0.0612901983,164.0307209,0.1293736638,
161.6241641,-0.05853998431,164.0510061,0.1298513476,
161.64972,-0.0557663551,164.0733531,0.1300518391,
161.664021,-0.0529704201,164.092032,0.1303314,
161.690743,-0.05015329763,164.112962,0.1305307867,
161.703995,-0.04731611452,164.1328831,0.130622998,
161.7323091,-0.04446000558,164.1532891,0.1307290729,
161.743573,-0.04158611324,164.1736529,0.1307536128,
161.770335,-0.03869558701,164.194257,0.1308032322,
161.7836261,-0.03578958306,164.2146101,0.1308626045,
161.811342,-0.03286926376,164.235981,0.1309146636,
161.8236139,-0.02993579718,164.255554,0.1309981702,
161.8496001,-0.02699035669,164.276437,0.1311033744,
161.8639219,-0.02403412041,164.2966571,0.1312118051,
161.890763,-0.02106827081,164.3173881,0.131259414,
161.904119,-0.01809399418,164.337405,0.1313451192,
161.9285419,-0.01511248019,164.3601971,0.1314055716,
161.943923,-0.01212492141,164.3784771,0.1314312215,
161.969449,-0.009132512827,164.3996511,0.1314609268,
161.9838259,-0.006136451359,164.4192691,0.1314639818,
162.008899,-0.003137935392,164.4402981,0.131413695,
162.024266,-0.0001381642921,164.460475,0.1313445406,
162.0500889,0.002861662071,164.4808011,0.131250513,
162.063617,0.005860343808,164.5011721,0.1311396241,
162.0927701,0.008856681485,164.521776,0.1310769838,
162.103617,0.01184947661,164.54197,0.1309413676,
162.1309631,0.0148375321,164.5625,0.1307759977,
162.1434281,0.01781965277,164.5829511,0.1306115677,
162.1710651,0.02079464583,164.6039,0.1305569029,
162.1834159,0.0237613213,164.6237471,0.1303831556,
162.211678,0.02671849255,164.6442921,0.1302333039,
162.224004,0.02966497677,164.66482,0.1301907744,
162.2495971,0.0325995954,164.685209,0.129966188,
162.2638819,0.03552117462,164.705617,0.1298533382,
162.291759,0.03842854584,164.7261021,0.1295868232,
162.304352,0.04132054616,164.746505,0.1292466889,
162.3296969,0.04419601881,164.7672989,0.1288948306,
162.343976,0.04705381364,164.7875681,0.1286491304,
162.372463,0.04989278757,164.8079669,0.1281855991,
162.383781,0.05271180505,164.828743,0.1276007209,
162.411516,0.05550973852,164.8499229,0.1268917203,
162.423897,0.05828546883,164.8697259,0.1265073624,
162.452585,0.06103788573,164.8914549,0.1256520624,
162.4638431,0.06376588828,164.910243,0.1246813072,
162.4912691,0.06646838534,164.9306901,0.1235739441,
162.50351,0.06914429592,164.9532261,0.1223134668,
162.5317819,0.07179254971,164.971741,0.1216057208,
162.544075,0.07441208744,164.9926119,0.1200751303,
162.5702369,0.07700186132,165.0125811,0.1184040996,
162.5835609,0.07956083549,165.0332339,0.1174842723,
162.6103051,0.08208798638,165.0535171,0.1155487823,
162.62359,0.08458230317,165.073941,0.1134420264,
162.6488249,0.08704278817,165.0943289,0.1111300166,
162.6640971,0.08946845721,165.1149089,0.1099395104,
162.695843,0.09185834007,165.1354711,0.1074198187,
162.7041371,0.09421148081,165.156322,0.1048224687,
162.7300739,0.09652693821,165.176187,0.1034579182,
162.7432759,0.09880378613,165.196872,0.1006793214,
162.768878,0.1010411139,165.2176421,0.09780622618,
162.784162,0.1032380265,165.240083,0.0963572548,
162.808116,0.1053936453,165.258626,0.09347999156,
162.8236821,0.107507108,165.279628,0.09059189711,
162.8490379,0.1095775693,165.3000569,0.08767740742,
162.8633709,0.1116042011,165.321022,0.08472991914,
162.888628,0.1135861927,165.3407531,0.08325314162,
162.9039631,0.1155227513,165.3615351,0.08025451398,
162.9300611,0.1174131023,165.3817639,0.0773673275,
162.9434011,0.1192564897,165.4024911,0.07447765219,
162.9691041,0.121052176,165.4227469,0.0730351883,
162.9833479,0.1227994431,165.4431331,0.07017642945,
163.00915,0.1244975921,165.4636941,0.06733543184,
163.0234711,0.1261459437,165.4840159,0.06447683865,
163.050236,0.1277438386,165.5046101,0.06304578642,
163.0634639,0.1292906376,165.5250959,0.06017642515,
163.0890491,0.1307857222,165.5456271,0.05732231215,
163.1034269,0.1322284942,165.566205,0.05582366474,
163.129909,0.1336183765,165.5866699,0.05283799343,
163.144196,0.1349548133,165.6071861,0.0497978591,
163.1682911,0.13623727,165.627636,0.04668373519,
163.1835761,0.1374652335,165.6481559,0.04509457562,
163.209487,0.1386382128,165.6690769,0.04181632601,
163.2239921,0.1397557387,165.689826,0.03851295865,
163.248986,0.1408173641,165.709775,0.03674751355,
163.263262,0.1418226645,165.731055,0.03310971525,
163.2912469,0.1427712377,165.7503409,0.02936330917,
163.3035719,0.1436627043,165.7708499,0.02742722149,
163.328238,0.1444967077,165.7944059,0.02339164981,
163.3435581,0.1452729144,165.8123679,0.01938396759,
163.373271,0.1459910138,165.832835,0.01516485742,
163.3836451,0.1466507188,165.8529379,0.01075893212,
163.4101591,0.1472517655,165.8737891,0.008502080904,
163.423512,0.1477939134,165.8939631,0.003893137169,
163.4516051,0.1482769457,165.9148891,-0.0008468676303,
163.4638679,0.1487006692,165.9350231,-0.003295054543,
163.4915371,0.1490649145,165.9562199,-0.008258066511,
163.5040939,0.1493695357,165.9761651,-0.01320858489,
163.5317791,0.1496144112,165.9965329,-0.01831745614,
163.544029,0.1497994428,166.017035,-0.02090425574,
163.5706601,0.1499245567,166.0379441,-0.02602406681,
163.5839989,0.1499897028,166.057946,-0.03112625288,
163.61536,0.1499948549,166.0797939,-0.03367570377,
163.6236899,0.1499400112,166.0990939,-0.03875191516,
163.651547,0.1498251934,166.119961,-0.04371867163,
163.663759,0.1496504476,166.1399529,-0.04851215027,
163.693568,0.1494158435,166.1604021,-0.0531282918,
163.7038109,0.1491214752,166.18086,-0.05541512933,
163.730747,0.1487674602,166.201611,-0.05991312602,
163.7443919,0.1483539402,166.221664,-0.06422417118,
163.769155,0.1478810806,166.2424049,-0.06629109237,
163.7834079,0.1473490706,166.2627571,-0.07014914737,
163.8096409,0.1467581229,166.283066,-0.07384702114,
163.8239231,0.1461084739,166.3035541,-0.07557373611,
163.8498411,0.1454003834,166.3238609,-0.07885826198,
163.864228,0.1446341348,166.344775,-0.08181626837,
163.889221,0.1438100344,166.3651819,-0.08315348318,
163.9035659,0.1429284119,166.3856139,-0.0856493285,
163.9288809,0.14198962,166.4093449,-0.087877766,
163.9442151,0.1409940341,166.4264841,-0.08973454726,
163.969517,0.1399420525,166.4480669,-0.09131527614,
163.983901,0.1388340959,166.4673531,-0.09268027898,
164.013289,0.1376706076,166.487992,-0.09328892177,
164.023535,0.1364520528,166.508455,-0.09429704497,
164.0488019,0.135178919,166.5295379,-0.09521098642,
164.064065,0.1338517155,166.549577,-0.09601910975,
164.0888591,0.132470973,166.5707769,-0.09675152355,
164.104188,0.131037244,166.5906651,-0.09710772339,
164.1315889,0.1295511018,166.611191,-0.09779226507,
164.1438971,0.1280131408,166.6321869,-0.09853032673,
164.1693759,0.1264239764,166.6520081,-0.09935350277,
164.1836891,0.124784244,166.6738009,-0.1002888414,
164.2109871,0.1230945996,166.6933019,-0.1007875069,
164.2232981,0.121355719,166.7137001,-0.1019223272,
164.248106,0.1195682977,166.7342141,-0.1031986135,
164.2634499,0.1177330507,166.7548881,-0.1047448881,
164.291239,0.115850712,166.7751229,-0.1055645124,
164.3037629,0.1139220346,166.7955191,-0.1073762077,
164.3300519,0.1119477899,166.8158889,-0.1084213457,
164.343298,0.1099287676,166.836611,-0.1106625408,
164.3691981,0.1078657753,166.8569019,-0.1130937587,
164.3835239,0.105759638,166.8774569,-0.114373529,
164.4094119,0.1036111984,166.8978989,-0.1171021957,
164.42366,0.1014213156,166.918613,-0.1199699571,
164.4495349,0.09919086564,166.939085,-0.1214338658,
164.4637949,0.09692074067,166.960098,-0.1244715862,
164.4898241,0.09461184869,166.979923,-0.1260013711,
164.5040159,0.09226511324,167.000349,-0.1290655311,
164.5313721,0.08988147297,167.0211229,-0.1320390628,
164.5436821,0.08746188132,167.042068,-0.1348684365,
164.569417,0.08500730607,167.061677,-0.1362191499,
164.5836461,0.08251872904,167.0832059,-0.1387449011,
164.611166,0.07999714562,167.102742,-0.1410786817,
164.6238389,0.0774435644,167.1238689,-0.1421433726,
164.651232,0.07485900679,167.1438129,-0.1440500864,
164.6635749,0.07224450658,167.165024,-0.1456651568,
164.689321,0.06960110952,167.1844349,-0.14635203,
164.70366,0.06692987295,167.2047379,-0.1474655627,
164.730103,0.06423186533,167.225323,-0.1482597795,
164.7434349,0.06150816581,167.2457449,-0.148544342,
164.772649,0.05875986385,167.2659609,-0.1488934978,
164.7840769,0.05598805873,167.2876501,-0.1490870018,
164.8100891,0.05319385913,167.3072169,-0.1490373203,
164.823271,0.05037838269,167.3299141,-0.1489739482,
164.84988,0.04754275557,167.348263,-0.148788576,
164.8632591,0.04468811199,167.369765,-0.1485262208,
164.892004,0.04181559375,167.3888271,-0.1482330553,
164.9040141,0.03892634984,167.4094999,-0.1480812453,
164.929903,0.03602153591,167.429867,-0.14778564,
164.9442041,0.03310231384,167.450191,-0.1475387448,
164.9716189,0.03016985128,167.4731779,-0.1473420705,
164.983917,0.02722532119,167.4913869,-0.1472027747,
165.00999,0.02426990134,167.5122161,-0.1471271394,
165.0232501,0.02130477384,167.532321,-0.1470831287,
165.0496531,0.01833112472,167.553365,-0.1470510461,
165.063956,0.0153501434,167.5732579,-0.1470157145,
165.08904,0.01236302222,167.593693,-0.1470014388,
165.1033969,0.009370955999,167.6142459,-0.1469595308,
165.1289389,0.00637514152,167.634645,-0.1469217189,
165.143292,0.003376777069,167.6550651,-0.1467995782,
165.1695111,0.000377061953,167.676223,-0.146636762,
165.183897,-0.002622803983,167.6959081,-0.1463792354,
165.2110469,-0.005621620833,167.7170351,-0.1461974469,
165.223562,-0.008618189109,167.736829,-0.1458155127,
165.2490411,-0.01161131022,167.758425,-0.1455851476,
165.263272,-0.01459978697,167.7778001,-0.1449808063,
165.288532,-0.017582424,167.79917,-0.1442748462,
165.3037951,-0.02055802829,167.818891,-0.1438414399,
165.3320861,-0.02352540964,167.8403289,-0.1428845193,
165.3433211,-0.02648338114,167.8602281,-0.1417898612,
165.3694379,-0.02943075965,167.8806591,-0.1405118793,
165.383688,-0.03236636624,167.9009299,-0.1398056855,
165.4092131,-0.03528902672,167.922003,-0.1382590776,
165.4233911,-0.03819757206,167.9417789,-0.136499045,
165.4483471,-0.04109083887,167.9622309,-0.1346046307,
165.463922,-0.0439676699,167.982722,-0.1335741217,
165.4885359,-0.04682691445,168.00319,-0.1313670758,
165.5038781,-0.04966742886,168.0236361,-0.1290728766,
165.529927,-0.05248807696,168.044142,-0.1265262306,
165.5442491,-0.05528773052,168.064502,-0.1251539505,
165.5716889,-0.05806526974,168.0850401,-0.1223304183,
165.584111,-0.06081958361,168.105695,-0.1193266852,
165.6108019,-0.06354957047,168.127357,-0.117756042,
165.624126,-0.06625413834,168.1464219,-0.1145553224,
165.6523581,-0.06893220545,168.1669559,-0.1111816897,
165.6637161,-0.07158270059,168.1872971,-0.1094443359,
165.6899059,-0.0742045636,168.2085609,-0.1059272075,
165.7042389,-0.07679674578,168.2283659,-0.1022745403,
165.732919,-0.07935821028,168.2488911,-0.09860065394,
165.743293,-0.08188793256,168.2693181,-0.09672052694,
165.7693629,-0.08438490076,168.289763,-0.09297598105,
165.7836411,-0.08684811612,168.310178,-0.08910841403,
165.8127799,-0.08927659339,168.3306069,-0.08716403089,
165.8242619,-0.09166936121,168.351819,-0.08329144577,
165.848351,-0.09402546252,168.3715291,-0.07945242105,
165.863673,-0.09634395489,168.3922441,-0.07562917258,
165.8919711,-0.09862391096,168.4123909,-0.07372324945,
165.9033599,-0.1008644188,168.433161,-0.07013645414,
165.9306569,-0.1030645822,168.4531641,-0.06665345121,
165.9439361,-0.1052235211,168.4738481,-0.06318942797,
165.9698479,-0.1073403721,168.494267,-0.06150047042,
165.9841361,-0.1094142883,168.514869,-0.05820250286,
166.009443,-0.1114444403,168.5349741,-0.05503595944,
166.023684,-0.1134300159,168.556324,-0.05199202629,
166.0501959,-0.1153702211,168.5760159,-0.050564391,
166.0633371,-0.1172642797,168.5966699,-0.04776100449,
166.0908711,-0.1191114342,168.6170609,-0.04509785602,
166.1041031,-0.1209109457,168.637347,-0.04252454874,
166.1292601,-0.1226620944,168.6578491,-0.0413070942,
166.143471,-0.12436418,168.6788361,-0.03891583337,
166.169008,-0.1260165215,168.6988571,-0.03656294437,
166.1832891,-0.1276184581,168.720732,-0.03542600491,
166.2097139,-0.129169349,168.7401569,-0.03318303638,
166.2239771,-0.1306685739,168.7604599,-0.03100696177,
166.2499411,-0.1321155331,168.781013,-0.02880518437,
166.2631531,-0.1335096478,168.8014801,-0.02660203656,
166.288394,-0.1348503605,168.8217089,-0.02547028953,
166.303899,-0.1361371348,168.8434269,-0.02313610384,
166.3311861,-0.1373694561,168.862818,-0.02073523298,
166.3435199,-0.1385468314,168.8832531,-0.01949702641,
166.3692141,-0.1396687899,168.9037631,-0.01691597798,
166.3834641,-0.1407348827,168.9243081,-0.01418518311,
166.4096029,-0.1417446834,168.9444129,-0.01129017784,
166.423892,-0.1426977881,168.965163,-0.009747706154,
166.4499819,-0.1435938156,168.985291,-0.006594412333,
166.4633939,-0.1444324075,169.005744,-0.003307714215,
166.49336,-0.1452132284,169.0260789,0.0002430124428,
166.5036831,-0.1459359659,169.0507851,0.002089049072,
166.5299661,-0.146600331,169.0669739,0.00596521877,
166.5433011,-0.1472060579,169.0874431,0.01006869068,
166.5727079,-0.1477529043,169.1079099,0.01217216092,
166.5840459,-0.1482406516,169.132112,0.0165782142,
166.6110489,-0.1486691045,169.1493299,0.02116166862,
166.6237209,-0.1490380918,169.169173,0.02348998952,
166.651731,-0.1493474659,169.1898229,0.028265833,
166.6639979,-0.149597103,169.2102361,0.03307508179,
166.6892891,-0.1497869032,169.2330649,0.03547610304,
166.703522,-0.1499167906,169.251565,0.0403076773,
166.7304189,-0.1499867133,169.273195,0.04513598132,
166.7437739,-0.1499966434,169.292269,0.04751589803,
166.7697151,-0.1499465768,169.314357,0.05218353093,
166.784018,-0.1498365335,169.333076,0.0565754143,
166.8105519,-0.1496665577,169.3535681,0.05868458309,
166.8238461,-0.1494367172,169.3737929,0.06266052442,
166.849402,-0.149147104,169.3942709,0.06630502567,
166.8637321,-0.148797834,169.4145961,0.06956291444,
166.8905251,-0.1483890468,169.4350691,0.07243032423,
166.9037919,-0.1479209059,169.4555881,0.07493352213,
166.929806,-0.1473935987,169.4769731,0.07607388036,
166.944104,-0.146807336,169.49663,0.07810956396,
166.9687929,-0.1461623524,169.5194631,0.07984070852,
166.9841139,-0.1454589057,169.5376451,0.08128436934,
167.0094199,-0.1446972774,169.559016,0.08192352755,
167.0236881,-0.1438777722,169.578948,0.08305700904,
167.0508659,-0.1430007177,169.600924,0.08399670458,
167.0641019,-0.1420664649,169.6200869,0.08479124402,
167.0887051,-0.1410753874,169.6403689,0.08547371591,
167.1039741,-0.1400278816,169.6610031,0.08582810579,
167.129606,-0.1389243665,169.681581,0.08645450733,
167.14395,-0.1377652835,169.70204,0.08711615231,
167.169193,-0.1365510962,169.7223971,0.08781350023,
167.183588,-0.1352822904,169.7429969,0.08818302259,
167.210324,-0.1339593734,169.763283,0.08897503712,
167.223702,-0.1325828744,169.7837241,0.08990036561,
167.2516589,-0.1311533441,169.8043289,0.09040365768,
167.264339,-0.1296713542,169.8246641,0.09151729416,
167.2897041,-0.1281374974,169.845068,0.09276604614,
167.304075,-0.1265523874,169.865721,0.09346679564,
167.330126,-0.1249166581,169.8864861,0.09498144628,
167.3434861,-0.1232309638,169.9065211,0.09658355502,
167.3714261,-0.1214959788,169.9277871,0.09742209826,
167.383533,-0.119712397,169.9480081,0.09931548644,
167.4091001,-0.1178809318,169.96857,0.1012833063,
167.423398,-0.1160023159,169.9885731,0.1023182879,
167.4495709,-0.1140773005,170.0107739,0.1045232305,
167.4638741,-0.1121066558,170.0300069,0.1067672762,
167.488657,-0.1100911698,170.0504169,0.1091134098,
167.5040209,-0.1080316489,170.071898,0.1114643557,
167.5323861,-0.1059289168,170.091764,0.1126375677,
167.543787,-0.1037838145,170.1124699,0.1150171669,
167.569026,-0.1015972001,170.132637,0.1173409646,
167.5840859,-0.09936994813,170.1534801,0.1195541344,
167.609385,-0.09710294952,170.173424,0.1207016934,
167.6236949,-0.09479711102,170.1939681,0.1227989015,
167.6490641,-0.09245335495,170.214293,0.1248072027,
167.6634121,-0.09007261876,170.234864,0.125809515,
167.6895361,-0.08765585473,170.2553761,0.127587438,
167.7038369,-0.08520402953,170.2764139,0.1292462247,
167.73294,-0.08271812385,170.296618,0.1307383011,
167.74417,-0.08019913202,170.318471,0.1313694817,
167.7707191,-0.07764806161,170.3375471,0.1325372194,
167.7839601,-0.07506593301,170.361304,0.1334607736,
167.810324,-0.07245377904,170.3783989,0.1338499891,
167.8235791,-0.06981264453,170.4008889,0.1344721209,
167.849551,-0.06714358588,170.4194839,0.1349082059,
167.8638351,-0.0644476707,170.44065,0.1350580155,
167.8894279,-0.06172597731,170.460742,0.1352420675,
167.9036529,-0.05897959435,170.4813271,0.1353231264,
167.9321449,-0.05620962034,170.501642,0.135336634,
167.9434381,-0.05341716322,170.5221889,0.135334873,
167.968971,-0.05060333996,170.542784,0.1353282132,
167.9832051,-0.04776927604,170.5631771,0.1353472974,
168.0103199,-0.04491610504,170.583559,0.1353679429,
168.023741,-0.0420449682,170.6045201,0.135416196,
168.0486479,-0.03915701393,170.6249261,0.1354648904,
168.0639901,-0.03625339738,170.645314,0.1355579314,
168.0914359,-0.03333527995,170.6656301,0.1356050179,
168.1037769,-0.03040382886,170.6864071,0.135633878,
168.1293781,-0.02746021664,170.706856,0.1356917417,
168.143666,-0.0245056207,170.7290421,0.1357288819,
168.1716521,-0.02154122283,170.7477009,0.1356681055,
168.184006,-0.01856820877,170.7693939,0.1356039888,
168.2089691,-0.01558776767,170.788645,0.1354351276,
168.223702,-0.01260109167,170.8099861,0.1353193909,
168.252501,-0.009609375401,170.8300769,0.1350955173,
168.2639749,-0.00661381551,170.8501201,0.1347905781,
168.2895651,-0.003615610182,170.870501,0.1344322895,
168.3038559,-0.0006159586575,170.8908379,0.1342315199,
168.3294029,0.002383939242,170.9116559,0.1337743917,
168.3437331,0.005382883598,170.9317651,0.1332905385,
168.370477,0.008379674872,170.9522519,0.1330298403,
168.3838151,0.01137311439,170.972811,0.132502975,
168.411088,0.01436200481,170.993299,0.1319765084,
168.4234049,0.01734515062,171.013592,0.1314118153,
168.4511709,0.0203213586,171.034343,0.1308271851,
168.4634969,0.02328943831,171.054446,0.1305246844,
168.489517,0.02624820256,171.0749431,0.129849911,
168.5037861,0.02919646787,171.095242,0.1291103182,
168.529361,0.03213305499,171.1158221,0.1287301705,
168.5435679,0.03505678931,171.1364861,0.1279016897,
168.5693271,0.03796650138,171.157203,0.127012241,
168.5836861,0.04086102736,171.1775069,0.1259826359,
168.610636,0.04373920948,171.199007,0.1254083533,
168.62395,0.04659989649,171.21839,0.1242194346,
168.6495709,0.04944194417,171.2406039,0.1229093776,
168.6638329,0.05226421572,171.2593341,0.1222013203,
168.689507,0.05506558229,171.280534,0.1206894701,
168.7037909,0.05784492336,171.300333,0.1189783077,
168.7299681,0.06060112723,171.3212831,0.1180994059,
168.744159,0.06333309146,171.341351,0.1161663757,
168.769135,0.0660397233,171.3617401,0.1141113578,
168.783365,0.06871994012,171.3818631,0.1119368966,
168.810673,0.07137266989,171.4024251,0.1107715305,
168.8238571,0.07399685154,171.422852,0.1084040717,
168.8498111,0.07659143544,171.443399,0.1058867287,
168.864157,0.07915538378,171.4640059,0.1032166967,
168.89008,0.08168767103,171.4843881,0.1018509274,
168.903404,0.08418728429,171.505255,0.09899705872,
168.9299369,0.08665322377,171.5255189,0.0960197034,
168.9441521,0.08908450311,171.5458641,0.09292967924,
168.9722631,0.09148014984,171.5678921,0.09136042647,
168.9837339,0.09383920573,171.5869751,0.08814295295,
169.009584,0.09616072718,171.6086249,0.0865262292,
169.0239079,0.09844378563,171.627876,0.08310076405,
169.0520339,0.1006874679,171.6498101,0.07971108663,
169.0636871,0.1028908765,171.6688211,0.07633387837,
169.0922,0.1050531301,171.690341,0.07463675478,
169.103477,0.1071733639,171.709862,0.07119450676,
169.132071,0.1092507297,171.7305081,0.0678155237,
169.143676,0.1112843967,171.7535851,0.06608598801,
169.1696141,0.1132735515,171.771925,0.06261906253,
169.1839249,0.1152173983,171.793119,0.05928556304,
169.2095201,0.1171151597,171.8126969,0.05591659874,
169.223953,0.1189660766,171.833358,0.05253437173,
169.2519619,0.1207694087,171.853734,0.05084549125,
169.2633131,0.1225244346,171.874202,0.04741945736,
169.2893369,0.1242304524,171.8946891,0.04398372305,
169.303642,0.1258867796,171.915447,0.04046445098,
169.3319409,0.1274927539,171.9356771,0.0387050076,
169.3432319,0.1290477327,171.9561801,0.03513451262,
169.3720329,0.1305510941,171.9765339,0.03158882213,
169.3833189,0.1320022368,171.997231,0.02800808867,
169.4128971,0.1334005805,172.0174999,0.02619469584,
169.4242229,0.1347455656,172.0406001,0.02249075456,
169.448276,0.1360366543,172.0588291,0.01886822124,
169.4636221,0.1372733302,172.0805399,0.01515978915,
169.490658,0.1384550986,172.1001151,0.01142650767,
169.503957,0.1395814868,172.1209099,0.009581891229,
169.529166,0.1406520442,172.141089,0.005800219612,
169.5433869,0.1416663427,172.161942,0.002054820156,
169.5697031,0.1426239766,172.1820371,-0.001643050017,
169.584321,0.1435245627,172.202492,-0.005334681918,
169.610383,0.144367741,172.222935,-0.009164279593,
169.6237299,0.1451531741,172.24336,-0.01107623918,
169.6490331,0.1458805478,172.2639041,-0.01488866072,
169.6632581,0.1465495713,172.2844,-0.01866528819,
169.6897309,0.1471599769,172.3049369,-0.02056658876,
169.7039371,0.1477115205,172.327234,-0.02433014617,
169.729203,0.1482039814,172.3457019,-0.02800049974,
169.743567,0.1486371627,172.3661489,-0.0315927941,
169.7689121,0.1490108912,172.386735,-0.03517099706,
169.784174,0.1493250172,172.407346,-0.03695106942,
169.8090551,0.1495794153,172.427551,-0.04046855907,
169.8234439,0.1497739836,172.449415,-0.04396304476,
169.8491671,0.1499086442,172.4690349,-0.04569427956,
