"/roll_rate_mv/data_x","/roll_rate_mv/data_y","/roll_rate_ref/data_x","/roll_rate_ref/data_y"
58.33647418,0.0043968562,58.33651304,0.04568425706,
58.35625505,0.01266871817,58.35621405,0.04568374664,
58.3771131,0.001152820004,58.37727213,0.0486058258,
58.3971951,-0.005882576901,58.39725804,0.05162851741,
58.41767812,0.00548190224,58.41777205,0.0545497917,
58.43823719,0.004625946698,58.43806601,0.0575422184,
58.45892,0.004366710294,58.45879316,0.06072170655,
58.47921109,-0.002898279721,58.47913408,0.06366850801,
58.50227022,0.01540151566,58.50009608,0.06676672196,
58.52031112,0.007879287715,58.520226,0.07013040297,
58.54081821,0.01742531126,58.54072905,0.07305583493,
58.56129503,0.01462228313,58.56118917,0.07636170431,
58.581954,0.01587248186,58.58206701,0.07943805263,
58.60222411,0.01677035322,58.60230422,0.08289793413,
58.62287521,0.02728556453,58.622787,0.08585749854,
58.64348006,0.03481448604,58.64354801,0.08885531084,
58.66396499,0.03204889704,58.66383314,0.09192612858,
58.68446016,0.02931108214,58.68439412,0.1025653162,
58.70711017,0.02882716574,58.70703602,0.0945019579,
58.72548318,0.02384322646,58.72538114,0.1090286747,
58.74627519,0.02823493056,58.74637413,0.1000260469,
58.76625705,0.0334708193,58.76632404,0.114714166,
58.78693914,0.03324566289,58.78685021,0.1064134558,
58.80731916,0.03078924933,58.807163,0.120782784,
58.82784414,0.0408620217,58.82793617,0.1109654712,
58.84841704,0.04585872109,58.84836507,0.1269918149,
58.86886501,0.0470109412,58.868788,0.1161834123,
58.88921213,0.05956501135,58.88913202,0.130599355,
58.90964818,0.06756049133,58.90982413,0.1200493739,
58.93024015,0.07662680742,58.93016315,0.1341159721,
58.95066214,0.08356690553,58.95071602,0.1253361543,
58.97127104,0.08506808302,58.97120404,0.1379556157,
58.99169612,0.08509979398,58.99173999,0.1260872341,
59.01213908,0.1056182636,59.01231813,0.1390716072,
59.0327251,0.1097272369,59.03256917,0.1302428763,
59.05333304,0.1173131531,59.05316305,0.1410391318,
59.07460403,0.1252862439,59.074646,0.1279841366,
59.0941062,0.1373503276,59.09404421,0.1444869577,
59.11484003,0.1469411246,59.11495399,0.1285632045,
59.13513517,0.1404669815,59.13508701,0.1399989391,
59.15552807,0.1634935767,59.15546012,0.139511014,
59.17615199,0.1678175204,59.17667103,0.1351994526,
59.19654703,0.1759914654,59.19642401,0.1331101007,
59.21704412,0.1943299482,59.21709013,0.1308528763,
59.2375071,0.2042760381,59.23734212,0.1348870451,
59.25819921,0.2004592938,59.25812316,0.1291996386,
59.27844501,0.2108686051,59.27835107,0.1185328903,
59.30134916,0.2121148167,59.29941821,0.1351515929,
59.3193872,0.2061123825,59.31932902,0.1246591487,
59.34088516,0.2041096715,59.34081507,0.1225347964,
59.36041307,0.2077758158,59.36035609,0.1264792285,
59.38101721,0.1933972544,59.38095021,0.1206685739,
59.40124416,0.1949307603,59.40119219,0.1186209115,
59.42197299,0.1879774415,59.42161798,0.1169106857,
59.44205499,0.1845192678,59.44222307,0.1153346019,
59.46275401,0.1711733841,59.46257901,0.1195919921,
59.48301005,0.1548523278,59.4832592,0.1155429722,
59.50388908,0.1478418618,59.50366306,0.1146325321,
59.52407408,0.1407437996,59.52448106,0.1187563766,
59.54513216,0.120070944,59.54521108,0.1158579861,
59.56519914,0.1121966761,59.56534219,0.1231565162,
59.58593702,0.09501994259,59.58588219,0.1121261964,
59.60601521,0.09856153524,59.60595012,0.1270088784,
59.62670207,0.08546913562,59.62676716,0.1145299423,
59.64697599,0.07694323077,59.64689708,0.1260845411,
59.66752601,0.07584861783,59.66747403,0.1188898097,
59.68782115,0.08192087336,59.68775511,0.1284048015,
59.70825815,0.08066423851,59.70816517,0.1186128149,
59.72897315,0.07598774463,59.72865009,0.1321601788,
59.74956799,0.08447922809,59.74941015,0.1208668678,
59.77004099,0.09149890278,59.76992607,0.1309095963,
59.79046106,0.09809220325,59.79039502,0.1209913952,
59.81101513,0.09766012274,59.81089211,0.1336704865,
59.83199716,0.1026047966,59.83216405,0.1219473579,
59.85208011,0.1109159894,59.85276818,0.1304128392,
59.87280202,0.1316310469,59.87271905,0.1203345043,
59.89314198,0.1338795898,59.89299321,0.1280402575,
59.91372609,0.1422798643,59.914011,0.1218022099,
59.93400502,0.1481284078,59.93393517,0.1263094986,
59.9548862,0.1575696562,59.95500207,0.115886712,
59.97507215,0.1618539943,59.97492719,0.1216262596,
59.99542308,0.1630055818,59.9952631,0.1214132908,
60.0164361,0.1664676601,60.01656008,0.1160543138,
60.03642416,0.1776755116,60.03625703,0.1128155943,
60.0570612,0.1909919928,60.05692315,0.1093394294,
60.07717514,0.1910338626,60.07726812,0.111774353,
60.09773612,0.1883369538,60.09761119,0.105263374,
60.11817813,0.189910261,60.11802411,0.101726551,
60.14049315,0.1882612718,60.14041209,0.1039539568,
60.1592052,0.196467579,60.15926313,0.09726538577,
60.18091607,0.1829021364,60.18106699,0.0939591072,
60.20012403,0.1706229523,60.20022321,0.09085603538,
60.22068715,0.1562474301,60.22063208,0.09287640427,
60.24106717,0.1458109369,60.24097705,0.08712879366,
60.26221919,0.1350903231,60.26215005,0.08437887425,
60.28192711,0.128627584,60.281847,0.0821137662,
60.30278206,0.1232785126,60.30233216,0.0839810922,
60.32345605,0.1100426637,60.32333899,0.07983029468,
60.34503818,0.09185380559,60.34478521,0.07820696221,
60.36421299,0.05835341265,60.36404419,0.07692846406,
60.3864212,0.05680961214,60.38629317,0.07559939648,
60.40524316,0.05867196667,60.40510011,0.07899494776,
60.4256382,0.06572440484,60.42569113,0.0733448806,
60.44606113,0.05662291306,60.44616699,0.07524055381,
60.46716619,0.05774862978,60.46734309,0.07179631612,
60.48701906,0.05082239428,60.48675203,0.07496751311,
60.50764799,0.0480965239,60.50755715,0.07094410958,
60.52802801,0.04425270626,60.52793717,0.0718010057,
60.54868102,0.05227415171,60.54896903,0.0690793837,
60.56880403,0.05224163151,60.5687151,0.07081505357,
60.58924007,0.05008557548,60.5892961,0.06767312946,
60.60973001,0.05109202138,60.60966015,0.06725928073,
60.63018012,0.05090296856,60.63013315,0.06520862542,
60.65054202,0.05085152693,60.65062809,0.06551512565,
60.671175,0.05307291803,60.671103,0.06291793668,
60.69162416,0.05686945204,60.69167113,0.06087326438,
60.71285105,0.06050474631,60.71277905,0.0592304945,
60.73271418,0.06561906282,60.73277211,0.05824045343,
60.75404406,0.06516934265,60.75398922,0.05588065377,
60.77357912,0.06226939446,60.7733891,0.05239660336,
60.7950902,0.07618305985,60.79518414,0.05096964594,
60.81444812,0.0603802568,60.81451607,0.04888509068,
60.83481717,0.06783059192,60.83476019,0.0452621282,
60.85530901,0.06903501137,60.85538101,0.04213596335,
60.87577009,0.06078348788,60.87582421,0.04081942053,
60.89647317,0.06155111082,60.89659715,0.03491638504,
60.91704416,0.06713297982,60.91681504,0.03692660595,
60.93746901,0.06836829603,60.93740511,0.02905253918,
60.95774007,0.07387604227,60.95766902,0.02666828603,
60.97902703,0.07316553513,60.9789362,0.02559295081,
60.99902821,0.07399967248,60.99888206,0.02096790312,
61.02110314,0.06970418434,61.02092814,0.01750742431,
61.03995013,0.0596111003,61.03980017,0.01421508834,
61.06131005,0.06308559039,61.06120801,0.01106468942,
61.08077002,0.06658366583,61.08071017,0.009691304175,
61.10123515,0.05538065183,61.10132003,0.005713505992,
61.12177706,0.05115280744,61.1216681,0.002910978211,
61.14282107,0.03751734373,61.14264607,0.001393640319,
61.16251302,0.02579854499,61.16241908,-0.001992196029,
61.18591809,0.02503455361,61.18406105,-0.004477327176,
61.20339513,0.02106783421,61.20344901,-0.01064530423,
61.2248261,0.01322496328,61.224895,-0.006743383047,
61.24449706,0.005949179398,61.2444222,-0.01585064379,
61.26631904,0.007450627782,61.26644611,-0.01100803899,
61.28544617,0.01159835666,61.28530216,-0.02087708784,
61.30639815,0.0066648172,61.30622005,-0.0157594555,
61.32617521,0.00485099785,61.32632613,-0.02592600844,
61.34676218,0.0004861625993,61.34669518,-0.02067695961,
61.36710215,0.002735017803,61.36703205,-0.03139044096,
61.38887,0.003646563509,61.38875914,-0.02593086674,
61.40809011,-0.004891400691,61.4080112,-0.03723448387,
61.42860413,0.001874334091,61.428545,-0.03148914032,
61.44904017,-0.001388095119,61.448982,-0.04313862786,
61.46956515,0.02209429787,61.46939707,-0.03726084994,
61.48989606,0.01461701582,61.48982501,-0.04924656181,
61.51037407,0.0007389486935,61.5103271,-0.04275335935,
61.5308001,0.002320455486,61.53073907,-0.05524928958,
61.55248809,0.005264656624,61.55262303,-0.04831422975,
61.571769,1.912806691e-05,61.57169819,-0.06125322105,
61.59217,0.0006612275824,61.59224105,-0.05399653048,
61.61276913,-0.01503556758,61.61256409,-0.06685606999,
61.63401413,-0.01758397926,61.6338861,-0.05942151057,
61.65414214,-0.02409227692,61.65349221,-0.07316148174,
61.6740551,-0.01336153322,61.67553306,-0.06524534373,
61.69448113,-0.01339649343,61.69457817,-0.07894644204,
61.71499515,-0.01342805099,61.71491599,-0.07863121396,
61.73541808,-0.01841594555,61.73535013,-0.08138194067,
61.75627017,-0.02166325126,61.75642419,-0.07697064943,
61.77685618,-0.01774264802,61.77702808,-0.09129629888,
61.79699516,-0.01575388461,61.79712915,-0.09098668265,
61.81774211,-0.02091729131,61.81768203,-0.09371596251,
61.8381741,-0.01788508215,61.83812499,-0.09670877435,
61.85897112,-0.02772646862,61.859025,-0.09952412046,
61.87902021,-0.03144440622,61.87914801,-0.1031836003,
61.90132117,-0.02517499921,61.90124512,-0.1056285412,
61.91994214,-0.03816043309,61.9198482,-0.1082271072,
61.94098616,-0.04044418161,61.94110703,-0.1118978235,
61.9609952,-0.04117196891,61.96093321,-0.1138395211,
61.98172712,-0.04288831927,61.98156404,-0.1161662257,
62.00209904,-0.05845159176,62.002033,-0.1199094388,
62.02328706,-0.06249037876,62.0232141,-0.1211553651,
62.04323816,-0.07474311466,62.04281807,-0.1232492431,
62.06368613,-0.07781744866,62.06363511,-0.1250979161,
62.08414817,-0.07602228498,62.08409905,-0.1267949874,
62.10588813,-0.08159101107,62.10600901,-0.1306906475,
62.12555313,-0.08273938198,62.12547922,-0.139098918,
62.14714003,-0.08721450546,62.14727306,-0.1278490293,
62.16657805,-0.1042196712,62.16650009,-0.1416042693,
62.18719506,-0.09877932986,62.18710303,-0.1329553565,
62.20742011,-0.1009665408,62.20732713,-0.1451328519,
62.22784519,-0.100682513,62.22792506,-0.1335151338,
62.24828506,-0.09894891642,62.24837613,-0.1471564355,
62.26878905,-0.1041711768,62.26865911,-0.138317573,
62.28917003,-0.108490987,62.28924012,-0.1498768081,
62.30966902,-0.1095528941,62.30949903,-0.1376205178,
62.32992315,-0.1225606224,62.32983708,-0.1505489945,
62.35175014,-0.1273486723,62.35183215,-0.142035772,
62.37091208,-0.1268555465,62.37074518,-0.1527971569,
62.39223599,-0.123784857,62.3924191,-0.1400709738,
62.41192603,-0.1203082497,62.411865,-0.1567329085,
62.43381119,-0.1315051892,62.43338013,-0.141594033,
62.45294404,-0.138394527,62.45283413,-0.1535345223,
62.47336817,-0.1384056992,62.47357702,-0.1450872633,
62.49387407,-0.1400929734,62.49381614,-0.1543006482,
62.51586103,-0.1385222971,62.51579499,-0.1413233097,
62.53477812,-0.146248274,62.53471303,-0.1526176961,
62.55515504,-0.1463771146,62.55510211,-0.152206591,
62.5756011,-0.1521662234,62.57569313,-0.148131992,
62.59590006,-0.161391264,62.59594822,-0.1463027759,
62.61644411,-0.1654234148,62.61657,-0.1501348864,
62.63707519,-0.171948638,62.63684821,-0.1452221805,
62.65745401,-0.172348489,62.657341,-0.1435780665,
62.677742,-0.1838964672,62.67766619,-0.1412734983,
62.69822502,-0.1858096556,62.69813514,-0.1450050948,
62.71860719,-0.1933008563,62.71866202,-0.1393837866,
62.73935103,-0.1962294178,62.73944712,-0.1368375841,
62.75977802,-0.1950447334,62.7598052,-0.1405684714,
62.78051305,-0.1864666543,62.78036618,-0.1346359667,
62.80046701,-0.1992054466,62.8003962,-0.1318239298,
62.82127714,-0.1970304132,62.82106113,-0.1351683033,
62.84142518,-0.1985711277,62.84148312,-0.1287656551,
62.862041,-0.1952757594,62.86188316,-0.1258096781,
62.88243699,-0.1922844595,62.88236117,-0.1294210939,
62.90301609,-0.1906391169,62.90307117,-0.1232530435,
62.92402506,-0.1937563938,62.92377615,-0.1204715253,
62.94689417,-0.1948155528,62.9450562,-0.1180448897,
62.96506119,-0.1811624404,62.96495008,-0.1275830382,
62.98669004,-0.1792370672,62.98683619,-0.1127408898,
63.00598121,-0.1773359929,63.00591516,-0.1197966389,
63.02705312,-0.1799403378,63.02697706,-0.1087993973,
63.04721403,-0.1728461437,63.04709721,-0.1206447374,
63.0679462,-0.1762169661,63.06788421,-0.1074234334,
63.08824301,-0.1665764374,63.08810019,-0.1142803247,
63.10878706,-0.147876264,63.10863304,-0.1045313276,
63.12929821,-0.1346784133,63.12921715,-0.1115258512,
63.14977717,-0.1319246783,63.14964414,-0.1063764442,
63.17035007,-0.1292570825,63.17023516,-0.1109275056,
63.19084215,-0.119453116,63.19071603,-0.1025605297,
63.21122503,-0.1131688852,63.21106911,-0.1092325598,
63.23237801,-0.1117646494,63.23241305,-0.1016288642,
63.25208616,-0.09443269242,63.25199008,-0.1079964024,
63.2732861,-0.08444597793,63.27300119,-0.1036892273,
63.29296303,-0.08174440704,63.29311109,-0.1079125789,
63.31438804,-0.07115519328,63.31424212,-0.101101009,
63.33394408,-0.07648691043,63.33383918,-0.1089009225,
63.35416007,-0.07377751343,63.35426521,-0.1045397761,
63.3746531,-0.07522508894,63.37449408,-0.1033510642,
63.39506912,-0.08312642629,63.39491415,-0.1049614176,
63.41562819,-0.09078301191,63.41551018,-0.1020025649,
63.43750715,-0.09449401912,63.43725014,-0.09728722694,
63.45685101,-0.1019916926,63.45693207,-0.09973184847,
63.47724605,-0.09027469661,63.47732711,-0.09944536871,
63.4979012,-0.1061972321,63.4977951,-0.0950729711,
63.51812911,-0.1187192212,63.51818514,-0.09211086645,
63.53941822,-0.1185763659,63.53948712,-0.09312676942,
63.55934811,-0.1333822802,63.55928111,-0.08748831079,
63.58026505,-0.1386453957,63.58042312,-0.08367693278,
63.60016608,-0.1355990656,63.60008502,-0.08451696481,
63.62072611,-0.1528135287,63.62093401,-0.077787039,
63.64100718,-0.1616787801,63.64093804,-0.07327848235,
63.66142201,-0.1641813811,63.66152501,-0.06868381895,
63.68203115,-0.1689837317,63.68184304,-0.06429832287,
63.70282412,-0.1702462457,63.70275211,-0.05958966661,
63.72284818,-0.1628613715,63.72277212,-0.06013876132,
63.74338913,-0.1649115572,63.74331713,-0.05231880563,
63.76383209,-0.1699943798,63.76364207,-0.04767708034,
63.78481507,-0.166546165,63.78475714,-0.04215910149,
63.8046391,-0.1648381955,63.80472898,-0.04264966688,
63.82659221,-0.1503033602,63.82646418,-0.03515179501,
63.84576011,-0.1380433916,63.84563518,-0.03016816573,
63.86753106,-0.1354833487,63.8675611,-0.03094710663,
63.88665104,-0.1303811574,63.88672018,-0.02307449284,
63.90724421,-0.1317194398,63.90732503,-0.02008416495,
63.92792416,-0.1025971997,63.92780519,-0.0187422803,
63.94847918,-0.09546420418,63.9483912,-0.01486024235,
63.96879911,-0.07883735145,63.96866512,-0.009753580718,
63.98948002,-0.07729364513,63.98942304,-0.009078917882,
64.00977111,-0.07213794656,64.00968814,-0.004223363266,
64.03014421,-0.05189503744,64.03027821,-0.004703292499,
64.05076718,-0.04493045839,64.05069804,-0.001311408857,
64.07128406,-0.03427395899,64.07268,-0.001901674964,
64.09176111,-0.01496395043,64.0918262,0.002871236619,
64.11292911,-0.002880722558,64.11286616,0.0006565741321,
64.13259506,-0.004788661436,64.13251519,0.005727568844,
64.1534102,-0.005314668,64.153157,0.003310160032,
64.173491,0.01214854615,64.17340708,0.009065585893,
64.19403601,0.003096108379,64.1939311,0.006103642916,
64.21455002,0.002044754897,64.21460819,0.01255133404,
64.23565412,0.003797901721,64.23601913,0.009348559159,
64.2553792,0.0003261232151,64.25527811,0.01669597781,
64.27700114,-0.00296847668,64.27709699,0.01322711047,
64.29640007,-0.006151033015,64.2965982,0.02090911336,
64.31691718,-0.005347212714,64.31677413,0.02129190765,
64.33776212,-0.02042646729,64.33771205,0.02370385007,
64.35777807,-0.01822401865,64.35771203,0.02600028791,
64.37887621,-0.01780634832,64.37899017,0.02809082588,
64.39869404,-0.01584830983,64.39876819,0.03042817218,
64.42082119,-0.02306484939,64.42075109,0.03272777936,
64.43960309,-0.01768159579,64.43966913,0.03496408021,
64.46038508,-0.01504876446,64.46029902,0.03716134221,
64.48049307,-0.005357080583,64.48057604,0.039285602,
64.50111508,-0.005222461816,64.50104713,0.04152780193,
64.52129006,0.002947799138,64.52115011,0.04358887695,
64.54179001,0.005796990637,64.54186702,0.04625374466,
64.56216812,0.00829727271,64.56211305,0.04825801341,
64.58264518,0.008950834977,64.58266711,0.05054695294,
64.60287213,0.01001342264,64.60295105,0.05339435028,
64.62458611,0.008888849892,64.62449622,0.05563326582,
64.64404511,0.01241914468,64.64409018,0.05810238293,
64.66711521,0.00212146658,64.66717315,0.06075274232,
64.68493199,0.01568098689,64.68499112,0.06972088972,
64.70633721,0.005743689763,64.70627213,0.06307960226,
64.72603512,0.01881721819,64.7258842,0.07545504007,
64.7465241,0.0221599191,64.74662018,0.0679409108,
64.7668612,0.01395807896,64.7667892,0.08103500724,
64.78756118,0.02304421053,64.78747201,0.07374045458,
64.80797005,0.01944387604,64.80790901,0.08662944558,
64.82845807,0.03036914931,64.82829618,0.07825049673,
64.84883618,0.02266534343,64.84878421,0.09258503714,
64.86934805,0.02280360027,64.86922812,0.08337855759,
64.88976622,0.02821669488,64.88963413,0.09671239347,
64.91027522,0.02654692762,64.91019416,0.08887255932,
64.93057513,0.04741830149,64.93052506,0.1012370576,
64.95116711,0.05285363347,64.95106411,0.09166253246,
64.97152305,0.06312587206,64.97157907,0.1048323554,
64.99278402,0.06820520769,64.99272013,0.09667649935,
65.01233721,0.08690207996,65.01252007,0.1085156098,
65.03336906,0.09036818637,65.03328514,0.1001975424,
65.05348611,0.110859169,65.05340004,0.10848135,
65.07415009,0.1107805849,65.07400608,0.1017320417,
65.09443808,0.1157312623,65.09427714,0.1126130016,
65.11617422,0.1235892007,65.11667919,0.100456844,
65.13559818,0.1338748748,65.13556004,0.1128067331,
65.15582204,0.1395370765,65.15587521,0.1123983036,
65.17686415,0.1420143436,65.17666721,0.1100792954,
65.19692111,0.142454203,65.19686222,0.1097237207,
65.21778107,0.1546955393,65.2175622,0.1136504955,
65.23795414,0.1386756519,65.2379992,0.1107240558,
65.25914311,0.1435392987,65.25921106,0.1101642026,
65.27894616,0.1475395476,65.27903008,0.1093838695,
65.30016899,0.1467194064,65.30010319,0.113723826,
65.32006717,0.1406919831,65.32030201,0.1105306224,
65.34061718,0.1407629943,65.34075904,0.1144848232,
65.36108899,0.140228709,65.361027,0.1109581659,
65.382447,0.1398166742,65.3814981,0.1102972026,
65.40195608,0.1415569805,65.40189505,0.1145001104,
65.42332721,0.1397273649,65.42351508,0.1113241396,
65.4428432,0.1374768075,65.44267702,0.1107919851,
65.46331215,0.1353002612,65.46317315,0.1104251705,
65.48369217,0.1335675669,65.483886,0.1103524828,
65.50539804,0.1311551953,65.50554013,0.1145696283,
65.52457118,0.1297521573,65.52449703,0.1202971933,
65.54541707,0.1272888822,65.54551315,0.1077373557,
65.56563401,0.124334904,65.56570911,0.120249272,
65.58711314,0.1305505432,65.58739018,0.1118712769,
65.60642409,0.1260559496,65.60659814,0.1222097665,
65.62704015,0.1203390493,65.62713909,0.110081364,
65.64747906,0.1208059207,65.64753604,0.1263416879,
65.6685791,0.1176682486,65.66866612,0.1123271845,
65.68828511,0.1180270242,65.68817306,0.1247223935,
65.70936513,0.1112216747,65.70923305,0.1165800933,
65.72937703,0.1089335044,65.72932005,0.1267816486,
65.74970222,0.1089807924,65.74964499,0.1150319445,
65.77010107,0.1181233027,65.77028918,0.1305755252,
65.79078603,0.1107585249,65.79084301,0.1171725181,
65.81131816,0.1149243651,65.81125021,0.1284054402,
65.83284903,0.1117242877,65.83289814,0.1206857057,
65.8521812,0.1130395466,65.85211205,0.1295411675,
65.87261415,0.1080901668,65.87279701,0.1219043209,
65.89314818,0.1149565581,65.89321613,0.1303642158,
65.91433406,0.1172205633,65.91444016,0.1186648457,
65.93392801,0.1213211411,65.93377519,0.1330205668,
65.95474815,0.1276568931,65.95446515,0.1190080836,
65.97483015,0.1326682968,65.97476006,0.1284379716,
65.99514914,0.1370529907,65.99522209,0.1280102918,
66.01583004,0.1281929774,66.01562119,0.1240742022,
66.03628206,0.1474402231,66.03639817,0.1221776821,
66.05697203,0.1460127154,66.05687499,0.120333564,
66.07709408,0.1570586039,66.07717299,0.1180374654,
66.09762812,0.1418071796,66.09770012,0.1210379008,
66.11807513,0.1499548903,66.11793113,0.1153850331,
66.13923907,0.1738745635,66.13947821,0.1125395081,
66.15906715,0.1801455094,66.15895915,0.1153067637,
66.18127799,0.1881588827,66.18119907,0.1092488332,
66.199893,0.1947599885,66.19976211,0.1118450503,
66.22094822,0.2055404201,66.22108102,0.104895891,
66.24081922,0.206110574,66.2409842,0.1009569732,
66.2614882,0.2153461044,66.26142621,0.1037722391,
66.28165913,0.1924960786,66.28172302,0.09672172107,
66.30270004,0.1907433673,66.30264115,0.09315523175,
66.322752,0.1936813433,66.32246017,0.0958916187,
66.34356308,0.1753891989,66.34350514,0.08946231935,
66.36401701,0.1604935856,66.36385822,0.08644434151,
66.3846302,0.154818361,66.38639116,0.08385978807,
66.40482521,0.1444850352,66.40462613,0.090726594,
66.42585015,0.1178787222,66.42589521,0.07958832042,
66.44563913,0.1033212733,66.44557309,0.08413663981,
66.46668601,0.1091554321,66.46662116,0.08038017131,
66.48653603,0.09169287288,66.48643613,0.08285948047,
66.50773621,0.07373222098,66.50782299,0.07641862524,
66.52751303,0.07251619483,66.52741814,0.08373148832,
66.54788804,0.0618784137,66.54782319,0.07662426548,
66.56840706,0.0594349004,66.5683291,0.08109479172,
66.58889914,0.05276991471,66.58878708,0.07626059077,
66.60933709,0.03996509651,66.60924006,0.082233238,
66.63295507,0.0391554732,66.63226104,0.07719625168,
66.65051913,0.03067166238,66.65058899,0.07859646041,
66.67219114,0.0388891853,66.672014,0.07596083225,
66.69153404,0.02857542041,66.69146204,0.079576917,
66.71209717,0.03698443326,66.71227312,0.07713683536,
66.73238206,0.03320430449,66.732445,0.07911341504,
66.75285602,0.0533315555,66.75276017,0.07533004392,
66.77329111,0.04443129134,66.77311301,0.07721100273,
66.79439807,0.05415840654,66.79451513,0.07535902842,
66.81412601,0.05705979538,66.81403017,0.07531978785,
66.83446503,0.06164874388,66.83434916,0.07291959561,
66.85504103,0.06157779529,66.85494018,0.07104932371,
66.87550116,0.06319176555,66.87543821,0.07143048071,
66.89605117,0.07665766234,66.89587617,0.06787406007,
66.91637015,0.07281676872,66.91629219,0.06554755021,
66.93708801,0.07674501786,66.93703413,0.06537927583,
66.95765018,0.09031671021,66.95759916,0.06071275229,
66.97866321,0.08898459511,66.9805572,0.05783568413,
66.99845004,0.09581207058,66.99822116,0.05451032211,
67.01895618,0.1012080102,67.02118611,0.05096425056,
67.03929305,0.1072939326,67.03915906,0.05067000948,
67.06096315,0.09684143069,67.06078219,0.04505058408,
67.08017302,0.1043891645,67.08026004,0.04114195141,
67.10098505,0.1047121583,67.10090303,0.03729401331,
67.12098408,0.106555207,67.12088513,0.03679496559,
67.14187622,0.1064827911,67.14194512,0.03099621703,
67.1619122,0.1090578753,67.16200113,0.02724122411,
67.18271804,0.08974187685,67.18264413,0.02678726663,
67.20282507,0.0943291978,67.20267606,0.02139029571,
67.22412205,0.08230467015,67.224195,0.01808434957,
67.24396205,0.08204258716,67.24404716,0.01737813613,
67.26663303,0.07243600204,67.26655912,0.01305884586,
67.28482699,0.05947170036,67.28476715,0.00788480937,
67.30554104,0.05426713928,67.3054862,0.01101699532,
67.32569718,0.03880268917,67.32577205,0.003675841113,
67.34671712,0.0293242177,67.34662414,0.006286659236,
67.36663008,0.01003743685,67.36650705,-0.0002012705783,
67.38819122,0.01459648676,67.38833499,0.002982624277,
67.40752411,0.01219076597,67.40746307,-0.0038092593,
67.42808008,0.004356490076,67.42790222,-0.000210340785,
67.44842815,0.00844818227,67.44835114,-0.007735989605,
67.46905708,0.00211623242,67.4690032,-0.003707558893,
67.4895041,0.000618718005,67.48944402,-0.0119740492,
67.5099082,0.001745331784,67.50983715,-0.007834340139,
67.53025699,0.003414824382,67.53016806,-0.01665234411,
67.55075622,0.00583933096,67.55069518,-0.01235065275,
67.57111311,0.01287896458,67.57127309,-0.02202209791,
67.59172106,0.01657697729,67.59163117,-0.01710088461,
67.612257,0.00889944654,67.61216116,-0.02720804751,
67.63396621,0.0002863514495,67.6342802,-0.02222787495,
67.65314007,-0.008927143647,67.65328121,-0.03260795104,
67.67397809,-0.001509359062,67.67425704,-0.0271233456,
67.69432521,-0.006250454207,67.69418812,-0.03792375599,
67.71529007,-0.00902828647,67.7155571,-0.03200949185,
67.73537302,-0.008462811265,67.7355442,-0.04330961222,
67.75582218,-0.01586610424,67.75575399,-0.0428200694,
67.77641106,-0.007463421489,67.77646708,-0.04557372023,
67.797158,-0.008587989605,67.79709005,-0.0423875064,
67.81862211,-0.0028314547,67.81755209,-0.05434758421,
67.83810616,-0.01050334787,67.83788919,-0.05401861844,
67.85841322,-0.005389310438,67.85835218,-0.05705689647,
67.878901,-0.01194801705,67.87883019,-0.06022809846,
67.89939022,-0.01525884874,67.90129304,-0.06316973031,
67.91974807,-0.01094457002,67.91982007,-0.06635894666,
67.94078517,-0.006715288686,67.94061518,-0.06967723671,
67.9606111,-0.008453845895,67.96066403,-0.07276550525,
67.98146415,0.00493576131,67.9812932,-0.07602442374,
68.001472,0.001393278628,68.00152302,-0.07903430258,
68.02199411,-0.00525417566,68.02191305,-0.08203778469,
68.04252601,-0.005852452424,68.04236817,-0.08541282851,
68.06316805,-0.009629000483,68.06309009,-0.08814737938,
68.0831871,-0.01301217433,68.0832572,-0.09098092843,
68.10444307,-0.02183949744,68.10431814,-0.09441141583,
68.12417722,-0.03014175973,68.12422514,-0.10433007,
68.14662099,-0.05288892502,68.14713907,-0.09512372419,
68.16526103,-0.05925321219,68.16517901,-0.1104711694,
68.18692899,-0.06427757229,68.18685699,-0.1003967904,
68.20633006,-0.05872676946,68.20615411,-0.1145587787,
68.22708321,-0.05326915165,68.22699618,-0.1046464065,
68.2471211,-0.04598576278,68.24717808,-0.1189593576,
68.26763415,-0.05871860787,68.26757622,-0.1103791825,
68.28799319,-0.05667328662,68.28786206,-0.123629927,
68.30851007,-0.09112630272,68.30844212,-0.1128657774,
68.32884717,-0.08524311469,68.3287642,-0.1291366804,
68.34928608,-0.09587549818,68.34912515,-0.1169333832,
68.3695991,-0.08920552861,68.36967802,-0.1308236404,
68.39037514,-0.09746190946,68.39023209,-0.1221397604,
68.410712,-0.1022311512,68.41083813,-0.1344191176,
68.43222904,-0.09947877286,68.43214417,-0.1228753006,
68.45167518,-0.1017900868,68.45147109,-0.1364237378,
68.47216105,-0.1024164733,68.47203612,-0.1276937833,
68.4925611,-0.1062916548,68.49248219,-0.1393084917,
68.51484203,-0.1130463807,68.51675415,-0.1271410126,
68.53347921,-0.1131566721,68.53336406,-0.1404029083,
68.55543303,-0.111429223,68.55499911,-0.1317710984,
68.57475019,-0.1093201759,68.57480717,-0.1431147808,
68.59518409,-0.1114387435,68.59512615,-0.1307258082,
68.61609411,-0.1126224173,68.61564803,-0.1437137334,
68.63604522,-0.114386577,68.63598919,-0.1433769564,
