"/roll_rate_mv/data_x","/roll_rate_mv/data_y","/roll_rate_ref/data_x","/roll_rate_ref/data_y"
8.124287844,-0.0001006169519,8.123957872,-0.0008789072951,
8.143152952,-0.0001271370378,8.143079996,-0.0008854131762,
8.164119959,0.0001317041088,8.164025784,-0.0009047114328,
8.183972836,0.000269982907,8.184038877,0.01317827497,
8.204473972,0.0003788819822,8.204527855,0.005706358445,
8.225028992,-0.00335297153,8.224909782,0.005716060055,
8.245570898,-0.0002761201836,8.245499849,0.005687057709,
8.265853882,0.001105891234,8.265985012,0.00566015545,
8.286353827,-0.0001501245116,8.286284924,0.01562470154,
8.306694984,-0.001040241284,8.306646824,0.01035742291,
8.327168941,-0.00222511917,8.327121973,0.01036096785,
8.347591877,-0.003823715474,8.347529888,0.01031491831,
8.368045807,-0.007221728437,8.36796093,0.01036748395,
8.388458967,0.005494359834,8.388528824,0.02182017327,
8.409004927,0.002726717996,8.408865929,0.01572860263,
8.429401875,-0.006169356075,8.429233789,0.01573007362,
8.449876785,-0.006432685331,8.449797869,0.01572229478,
8.470379829,0.002815095915,8.470223904,0.01562140604,
8.490813971,-0.003287305533,8.490868807,0.04718830942,
8.511348963,0.00152626066,8.511281013,0.03040606998,
8.53182888,0.0007377945098,8.531736851,0.03044494518,
8.552292824,-0.004985255947,8.552217007,0.03038940601,
8.572740793,-0.007102277464,8.572829008,0.03024224287,
8.593097925,-0.002218093279,8.593167782,0.05850003912,
8.613578796,0.002078935975,8.613636017,0.04327269099,
8.634135962,0.002216200912,8.634235859,0.04305780918,
8.654464006,0.01295527299,8.654601812,0.04297248374,
8.675167799,0.01375707936,8.675113916,0.04260549301,
8.695458889,0.007688147027,8.695364952,0.08952934131,
8.71634388,0.007369291606,8.716215849,0.0645130084,
8.736369848,0.01089842401,8.736270905,0.06398428144,
8.757541895,0.0106042094,8.757493019,0.06361806355,
8.777457952,0.009746329516,8.777607918,0.06357635983,
8.799307823,0.01644846088,8.799376011,0.06767940687,
8.818491936,0.01104888621,8.818350792,0.0643905656,
8.840871811,0.01567365016,8.840991974,0.06427163731,
8.859533787,0.02227058767,8.859432936,0.06296477655,
8.880328894,0.02826512514,8.880402803,0.06176717762,
8.900331974,0.03213589029,8.900470972,0.09450479242,
8.921995878,0.03892994794,8.922132015,0.07634150666,
8.941641808,0.04508491391,8.941574812,0.07402681278,
8.964840889,0.05120921736,8.965191841,0.07214409056,
8.982386827,0.05629522969,8.982548952,0.0720952881,
9.002996922,0.06562357686,9.004876852,0.09466846787,
9.023564816,0.07431500834,9.023500919,0.07887385933,
9.044120789,0.06884595261,9.04417491,0.07653959087,
9.064424992,0.07495991566,9.064496994,0.07382899267,
9.085098982,0.08139972697,9.085176945,0.07385972147,
9.105459929,0.08292799492,9.105350971,0.1050565495,
9.125954866,0.0904676941,9.125877857,0.08617987157,
9.146339893,0.08975378279,9.146267891,0.08159888575,
9.166714907,0.08918039821,9.166628838,0.07845907544,
9.187136889,0.08963351166,9.187317848,0.07857277313,
9.207819939,0.09487745727,9.207698822,0.08529617277,
9.228359938,0.09651662893,9.228310823,0.07624989855,
9.248844862,0.09609759566,9.248782873,0.07317836386,
9.269217968,0.09008089163,9.269367933,0.07344294866,
9.289711952,0.0851099413,9.28963995,0.0686735795,
9.31013298,0.08656785426,9.310276985,0.07758958154,
9.333961964,0.08485729653,9.331522942,0.07169901423,
9.35115695,0.08268756174,9.351086855,0.06754607315,
9.371647835,0.07304770189,9.371514797,0.06533714317,
9.392182827,0.0683167316,9.392077923,0.06566617007,
9.412737846,0.05967789946,9.412578821,0.08072302948,
9.432995796,0.04985544639,9.432895899,0.06954425846,
